headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Avenatti Arrest,1132041,05:36:20 pm — 05:37:20 pm,17:36:20,17:37:20,60,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Kayna Whitworth)  The arrest in Los Angeles of attorney Michael Avenatti on domestic violence charges examined; details given from his first wife Christine Avenatti-Carlin & from his estranged wife Lisa Storie-Avenatti denying any abuse quoted.  [AVENATTI&nbsp- denies ever striking a woman.] ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Ohio University / Fraternity Death4,1132042,05:37:20 pm — 05:39:10 pm,17:37:20,17:39:10,110,"(Studio: David Muir)  Report introduced.  

(New York: David Wright)  The mysterious death at Ohio University of freshman Collin Wiant at an annex of the Sigma Pi fraternity featured; scenes shown from Athens of the house with the 911 call from a friend of Collin played.  A statement from Ohio University about suspending the fraternity quoted. ","['David Muir', 'David Wright']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Iowa / Toxic Gas Police Academy,1132043,05:39:10 pm — 05:40:30 pm,17:39:10,17:40:30,80,"(Studio: David Muir)  Report introduced.  

(Denver: Clayton Sandell)  The sickening by toxic gas {Carbon monoxide} of police cadets at the Iowa Law Enforcement Academy featured; details given about the gas; scenes shown from the area; statistics on carbon monoxide poisoning cited.  [Iowa Law Enforcement Academy dir. Judy BRADSHAW- says gas was detected.] ","['David Muir', 'Clayton Sandell']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Caribbean Sea / Cruise Ship Death,1132044,05:40:30 pm — 05:41:40 pm,17:40:30,17:41:40,70,"(Studio: David Muir)  Report introduced.  

(Miami: Victor Oquendo)  The mystery at sea of an American woman plunging to her death in a fall from a cruise ship in the Caribbean examined; details given about the cause of death.  [ABC's Brad GARRETT&nbsp- wonders if there are security cameras.] ","['David Muir', 'Victor Oquendo']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,California / Wildfires,1132045,05:41:40 pm — 05:43:20 pm,17:41:40,17:43:20,100,"(Studio: David Muir)  Report introduced.  

(Paradise, California: Will Carr)  The search in California for more victims of the wildfires featured; scenes shown from the Camp Fire that destroyed Paradise with names of the missing on boards, of people living in tents.  [Evacuee Michael ROBERTSON- comments.]  [Actor Pierce BROSNAN&nbsp- gives voice to the destitute.]  The role of the Red Cross & others on the ground there discussed. ","['David Muir', 'Will Carr']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Army / Green Beret Murder,1132046,05:43:20 pm — 05:43:50 pm,17:43:20,17:43:50,30,(Studio: David Muir)  The charges against two Navy SEALs & two Marines in the 2017 death of Army Green Beret S/Sgt. Logan Melgar in Mali last year reported; photos shown. ,['David Muir']
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Your Money (Gas Prices),1132047,05:43:50 pm — 05:44:30 pm,17:43:50,17:44:30,40,"(Studio: David Muir)  Report introduced.  

(New York: Rebecca Jarvis)  The drop in gasoline prices just before the holidays examined; price statistics cited. ","['David Muir', 'Rebecca Jarvis']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Midterm Elections / Florida,1132048,05:44:30 pm — 05:44:50 pm,17:44:30,17:44:50,20,(Studio: David Muir)  The Florida vote recounts with Governor Rick Scott leading Senator Bill Nelson in the Senate race noted. ,['David Muir']
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,"Facebook / ""New York Times"" Report",1132049,05:44:50 pm — 05:45:10 pm,17:44:50,17:45:10,20,"(Studio: David Muir)  A ""New York Times"" report that Facebook hired a company to spread disparaging reports about its critics & the response from CEO Mark Zuckerberg reported. ",['David Muir']
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Upcoming Items & COMMERCIALS: Jardiance; Allstate; Theraworx; Dr. Scholl's.,1132050,05:45:10 pm — 05:47:50 pm,17:45:10,17:47:50,160,,[]
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Fund-Raising Scam,1132051,05:47:50 pm — 05:49:10 pm,17:47:50,17:49:10,80,"(Studio: David Muir)  Report introduced.  

(Mount Holly, New Jersey: Whit Johnson)  The charges against the fund-raising story trio of Johnny Bobbitt & GoFundMe page's Mark D'Amico & Kate McClure examine; details given about the story of the homeless man & the woman who ran out of gas, what happened with the raised money & how the story was staged.  [Prosecutor Scott COFFINA- says the story was too good to be true: it was fictitious & illegal.] ","['David Muir', 'Whit Johnson']"
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Upcoming Items & COMMERCIALS: Capital One; Eliquis; MetaMucil; Liberty Mutual; Cosequin; Coricidin.,1132052,05:49:10 pm — 05:52:30 pm,17:49:10,17:52:30,200,,[]
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Index of Other News,1132053,05:52:30 pm — 05:53:30 pm,17:52:30,17:53:30,60,"(Studio: David Muir)  A brief look at news stories with video often shown: word that American tourist Patrick Andrews is dead in Mexico; the ambush in Green County, Alabama, D.A. Greg Griggers; the death of country music legend Roy Clark; the snow day at the National Zoo for the panda Bei Bei. ",['David Muir']
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,"COMMERCIALS: Verzenio; Fidelity Investments; AWS; ""The Mule""; Farmers; News 2.",1132054,05:53:30 pm — 05:57:00 pm,17:53:30,17:57:00,210,,[]
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,America Strong (Miles & Make-A-Wish),1132055,05:57:00 pm — 05:58:40 pm,17:57:00,17:58:40,100,"(Studio: David Muir)  The story of Bat Kid Miles {Scott} ""saving"" the day in San Francisco presented; scenes shown from five years ago & today of Miles, now in remission; details given abbot the role of Make-A-Wish in helping sick kids heal with mother Natalie Scott quoted. ",['David Muir']
ABC Evening News for 2018-11-15,ABC,2018-11-15,29 minutes long,Good Night,1132056,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Introduction/Preview	Anderson Cooper (Washington),1132057,07:00:10 pm — 07:00:40 pm,19:00:10,19:00:40,30,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,"Russian Connection / Trump / Dawsey, Swalwell Interviews / Live Discussion (Part I)",1132058,07:00:40 pm — 07:19:00 pm,19:00:40,19:19:00,1100,"(Studio: Anderson Cooper)  A Keeping Them Honest look at the response of President Trump to the investigation by special counsel former FBI director Robert Mueller introduced; Trump angry tweets: WITCH HUNT quoted.  [June 5, 2005, President BUSH&nbsp- nominates Mueller as FBI director.]  Trump's claims about the investigation assessed.  

(Studio: Anderson Cooper)  Live discussion held with ""Washington Post"" reporter Josh Dawsey about the written questions sent from Mueller to Trump.  [DAWSEY&nbsp- offers views on what Trump attorney former New York City Mayor Rudolph Giuliani said about the some two dozen questions & worrying some may be traps & how many they may/may not answer with the focus on before election day 2016, the meeting of Senator Lindsey Graham with acting attorney general Mark Whitaker, who will not recuse himself, nor shut down the investigation.]  

(Studio: Anderson Cooper)  Earlier discussion held with CNN's Representative Eric Swalwell about the questions.  [SWALWELL&nbsp- offers views on Mueller giving Trump a chance to tell his side, on what are Whitaker's positions on the investigation & whether he should recuse himself because of his close relationship with Sam Clovis.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Norm Eisen, David Chalian, Gloria Borger, Kirsten Power, Paul Begala, Rick Santorum & David Urban about Trump & the Mueller investigation.  [SANTORUM, BEGALA, URBAN, POWERS, BORGER, CHALIAN, EISEN&nbsp- offer views on what Swalwell said about Clovis & Whitaker, on what Trump said about Mueller, the release of what Whitaker said as a pundit, what Whitaker may do with the Mueller report, why Trump is so worked up these days, why Trump picked Whitaker to handle the probe, whether there will be a House impeachment, why Trump is frustrated & there may be a Part II. {with Mueller.}] ","['Anderson Cooper', ""WITCH HUNT quoted.  [June 5, 2005, President BUSH&nbsp- nominates Mueller as FBI director.]  Trump's claims about the investigation assessed.  \n\n(Studio"", 'Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Front Runner""; tripadvisor; Dr. Scholl's; Cosentyx; Grubhub; Coricidin; T-Mobiie; ClearChoice",1132059,07:19:00 pm — 07:23:30 pm,19:19:00,19:23:30,270,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Russian Connection / Trump / A Discussion (Part II),1132060,07:23:30 pm — 07:33:30 pm,19:23:30,19:33:30,600,"(Studio: Anderson Cooper)  Live discussion continued with CNN's Norm Eisen, David Chalian, Gloria Borger, Kirsten Power, Paul Begala, Rick Santorum & David Urban about President TRUMP & special counsel former FBI director Robert Mueller's investigation.  [BORGER, EISEN, CHALIAN, URBAN, BEGALA, SANTORUM, POWERS&nbsp- offer views on the role of Trump attorney former New York City Mayor Rudolph Giuliani, Mueller's approach to the investigation on the obstruction of justice issue, a possible subpoena fight, why FBI director James Comey was fired, whether Trump ""lies"".] ",['Anderson Cooper']
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,"Upcoming Items & COMMERCIALS: CNN ""We Will Rise""; Jos. A. Bank; Dell; ""A Private War""; Eliquis; Arby's; CNN Lisa Ling; Febreze; Varidesk; CNNHeroes.com.",1132061,07:33:30 pm — 07:37:30 pm,19:33:30,19:37:30,240,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Midterm Elections / Florida / A Discussion,1132062,07:37:30 pm — 07:45:40 pm,19:37:30,19:45:40,490,"(Studio: Anderson Cooper; Tallahassee: Ryan Nobles)  The heading of the Florida Senate election between Senator Bill Nelson & Governor Rick Scott to a hand/manual recount because it is so close with the count being over in the governor's race with Ron DeSantis winning, how Broward & two other counties missed the recount deadline discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Jeffrey Toobin & David Boles, who was involved in the 2000 Florida presidential election recount.  [BOLES&nbsp- offers views on how the system is better than in 2000, the need for ""working machines"" in some counties.]  [TOOBIN&nbsp- offers views on the many problems & strict laws in the Florida election system, how the odds are against Nelson making up the vote difference in a recount.] ","['Anderson Cooper; Tallahassee', 'Anderson Cooper']"
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Midterm Elections / Maine,1132063,07:45:40 pm — 07:45:50 pm,19:45:40,19:45:50,10,(Studio: Anderson Cooper)  The close victory by Democrat Jim Golden in the Maine House race against incumbent Bruce Poliquin with seven House races still to be called noted; vote count outlined on screen.  ,['Anderson Cooper']
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,"Upcoming Items & COMMERCIALS: Sprint; Bowflex; Acura; REMfresh; priceline; CNN ""The End""; Great America PAC; CNN Lisa Ling*.",1132064,07:45:50 pm — 07:49:00 pm,19:45:50,19:49:00,190,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Trump / Military Veterans / Duckworth Interview,1132065,07:50:00 pm — 07:53:50 pm,19:50:00,19:53:50,230,"(Studio: Anderson Cooper)  The criticism of President Trump for skipping a Veterans Day event on Monday & the ceremonies in France to mark the end of World War I noted; scenes shown of him at two military events at the White House & Washington, DC, today.  Earlier interview held with Senator Tammy Duckworth, who was shot down in the Iraq War.  [DUCKWORTH - offers views on Trump trying to make up for not attending the earlier events, on other problems for the military {border orders} & veterans {V.A. payment delays}, the issue of 5,000 troops being sent to the Texas border, which was done as a political statement, how she celebrates her ""alive day"" marking the day she was shot down.]",['Anderson Cooper']
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; Ford; Men's Wearhouse; Hotwire; Dr. Scholl's; ""Widows""; Grubhub; Indeed; CNN; Entyvio.",1132066,07:53:50 pm — 07:58:30 pm,19:53:50,19:58:30,280,,[]
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,CNN / Trump Lawsuit,1132067,07:58:30 pm — 07:59:20 pm,19:58:30,19:59:20,50,(Studio: Anderson Cooper)  The judge's delay in the ruling about President Trump's denial of press credentials to CNN's reporter Jim Acosta with the two issues in the case reported. ,['Anderson Cooper']
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Facebook,1132068,07:59:20 pm — 08:00:00 pm,19:59:20,20:00:00,40,"(Studio: Anderson Cooper)  The daily ""Full Circle"" newscast on Facebook mentioned. ",['Anderson Cooper']
CNN Evening News for 2018-11-15,CNN,2018-11-15,about 1 hour long,Good Night,1132069,08:00:00 pm — 08:00:00 pm,20:00:00,20:00:00,0,,[]
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Preview/Introduction	David Muir (New York),1132070,05:30:00 pm — 05:31:30 pm,17:30:00,17:31:30,90,,[]
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Winter Weather ,1132071,05:31:30 pm — 05:35:00 pm,17:31:30,17:35:00,210,"(Studio: David Muir)  Report introduced.  

(New York: Rob Marciano)  A deadly nor'easter in the Northeast featured; scenes shown from New York City of snow, downed trees, the car pileup on the George Washington Bridge, bus terminal croewds, stranded school students, Pennsylvania  highway, airports.  [NYPD chief of department Terence MONAHAN, MAN, Mayor Bill De BLASIO, two TRAVELLERS, KID&nbsp- comment on the events.]  Another storm system discussed; weather maps shown.   ","['David Muir', 'Rob Marciano']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,California / Wildfires,1132072,05:35:00 pm — 05:36:40 pm,17:35:00,17:36:40,100,"(Studio: David Muir)  Report introduced.  

(Agoura Hills, California: Will Carr)  The impact of hazardous smoke from the California wildfires featured; scenes shown of smoke, fires, the search for those missing, tent cities; details given about the humanitarian crisis.  [Searching for ex-husband, Sam NOLAN&nbsp- comments.] ","['David Muir', 'Will Carr']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Russian Connection / Trump,1132073,05:36:40 pm — 05:38:30 pm,17:36:40,17:38:30,110,"(Studio: David Muir)  Report introduced.  

(White House: Jonathan Karl)  President Trump's completion of written answers to questions from special counsel former FBI director Robert Mueller examined.  [TRUMP&nbsp- says, he, not his lawyers, is working on this even though they ""tricked up"" the questions; denies being agitated: there was no collusion.]  Trump tweet critical of the investigation quoted. ","['David Muir', 'Jonathan Karl']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Turkey / Khashoggi Murder / CIA,1132074,05:38:30 pm — 05:39:10 pm,17:38:30,17:39:10,40,(Studio: David Muir; White House: Jonathan Karl)  The CIA conclusion that Saudi Crown Prince Mohammad bin Salman ordered the assassination of journalist Jamal Khashoggi in Istanbul & what it would mean for actions by President Trump against Saudi Arabia discussed. ,['David Muir; White House']
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,"San Francisco, California / Fan Missing",1132075,05:39:10 pm — 05:40:40 pm,17:39:10,17:40:40,90,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Kayna Whitworth)  The baffling mystery over the disappearance four days ago of football fan Ian Powers after a game in San Francisco reviewed; stadium surveillance video shown.  [GIRLFRIEND&nbsp- comments.]  [Police OFFICIAL&nbsp- comments on the investigation.] ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Colorado / Family Murder,1132076,05:40:40 pm — 05:42:10 pm,17:40:40,17:42:10,90,"(Studio: David Muir)  Report introduced.  

(Studio: Linsey Davis)  What Nichol Kessinger, the mistress/girlfriend of Chris Walls, who murdered his wife & two daughters, told a Colorado newspaper featured; family video & photos shown; ""Denver Post"" story quoted.   ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,WikiLeaks / Assange Charges,1132077,05:42:10 pm — 05:42:40 pm,17:42:10,17:42:40,30,(Studio: David Muir)  The US filing of secret charges against WikiLeaks founder Julian Assange & the Wikileaks link to the investigation by special counsel former FBI director Robert Mueller reported. ,['David Muir']
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Fund-Raising Scam,1132078,05:42:40 pm — 05:44:00 pm,17:42:40,17:44:00,80,"(Studio: David Muir)  Report introduced.  

(Larchmont, New York: Whit Johnson)  The charges against the fund-raising story trio of Johnny Bobbitt & GoFundMe page's Mark D'Amico & Kate McClure examined; details given about the story of the homeless man & the woman who ran out of gas that was made up for the fundin site.  [McClure attorney James GERROW- says Kate is being set up: that she exaggerated to help the veteran.] ","['David Muir', 'Whit Johnson']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Midterm Elections / Georgia Governor,1132079,05:44:00 pm — 05:44:20 pm,17:44:00,17:44:20,20,(Studio: David Muir)  A statement from Georgia gubernatorial candidate Stacey Abrams that Brian Kemp is the victor reported. ,['David Muir']
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Trump / Medal of Freedom,1132080,05:44:20 pm — 05:44:40 pm,17:44:20,17:44:40,20,"(Studio: David Muir)  President Trump's awarding of the Medal of Freedom to seven Americans, including Babe Ruth, Elvis Presley & Supreme Court Justice Antonin Scalia, reported; photo shown of Ruth Bader Ginsbergm who recently had a fall, attending. ",['David Muir']
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Upcoming Items & COMMERCIALS: Chantix; Fidelity Investments; Glucerna; Bayer; Capital One.,1132081,05:44:40 pm — 05:47:20 pm,17:44:40,17:47:20,160,,[]
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Your Money (Holiday Prices),1132082,05:47:20 pm — 05:48:30 pm,17:47:20,17:48:30,70,"(Studio: David Muir)  Report introduced.  

(New York: Rebecca Jarvis)  Shopping advice about deals from retailers a week before Black Friday featured; gift examples cited.  [""Bargain Fever"" author Mark WELLWOOD- offers advice on gift cards.] ","['David Muir', 'Rebecca Jarvis']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Upcoming Items & COMMERCIALS: Prudential; Robitussin; Keurig; Prevagen; Depend; Coricidin; Capital One; Humira.,1132083,05:48:30 pm — 05:51:50 pm,17:48:30,17:51:50,200,,[]
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Index of Other News,1132084,05:51:50 pm — 05:52:40 pm,17:51:50,17:52:40,50,"(Studio: David Muir)  A brief look at news stories with video often shown: the murder claims from a killer suspect, Samuel Little, in California; salmonella in ground turkey; the death of legendary writer William Goldman. ",['David Muir']
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Upcoming Items & COMMERCIALS: Liberty Mutual; trulicity; Cosequin; Prevnar; News 2.,1132085,05:52:40 pm — 05:56:10 pm,17:52:40,17:56:10,210,,[]
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,America Strong (Face Transplant),1132086,05:56:10 pm — 05:58:20 pm,17:56:10,17:58:20,130,"(Studio: David Muir)  Report introduced.  

(No location given: Amy Robach)  The story of two American families that led to facial transplant surgery for Cameron Underwood presented; photos & families meeting shown.  [Cameron's mother Bev BAILEY-POTTER, Will's mother Sally FISHER&nbsp- talk about the transplant gift.]  [UNDERWOOD&nbsp- comments briefly.]  

(Studio: David Muir, Amy Robach)  The journey of these two families discussed with the story continued on ""20/20."" ","['David Muir', 'Amy Robach', 'David Muir, Amy Robach']"
ABC Evening News for 2018-11-16,ABC,2018-11-16,28 minutes long,Good Night,1132087,05:58:20 pm — 05:58:20 pm,17:58:20,17:58:20,0,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Introduction/Preview	John Berman (New York),1132088,07:00:00 pm — 07:00:10 pm,19:00:00,19:00:10,10,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Trump / CNN Lawsuit / Acosta Press Case / A Discussion,1132089,07:00:10 pm — 07:15:50 pm,19:00:10,19:15:50,940,"(Studio: John Berman)  A Keeping Them Honest look at the outcome of the CNN lawsuit against President Trump's suspending of reporter Jim Acosta's White House press credentials & the president's view of the press introduced.  [TRUMP&nbsp- speaks for total freedom of the press.]  [Nov. 2, 1952, after the governor's race Richard NIXON&nbsp- says ""you won't have Nixon to kick around anymore.""]  Trump tweets from Oct. 2017 about fake news & Apr. 2018 tweet about Amazon & the Post Office quoted.  

(Studio: John Berman, Jeffrey Toobin)  The judge's ruling on the case about the White House & the press with Acosta getting his press back, what new White House rules might mean discussed.  

(Studio: John Berman)  Live discussion held with CNN's Carl Bernstain & former ABC anchor Sam Donaldson about this case.  [DONALDSON&nbsp- offers views on the judge's ruling & the White House rules that could affect followup questions, on the job of the press, the coverage of Watergate.]  [BERNSTEIN&nbsp- offers views on Trump;s view of the First Amendment & the press, that it was a first-rate legal decisions, the need for the press to reevaluate the approach to this president, how john President John F. Kennedy engaged with the press, how there has been fabulous coverage of this president.] ","['John Berman', 'John Berman, Jeffrey Toobin', 'John Berman']"
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,"Upcoming Items & COMMERCIALS: Dr. Scholl's; priceline; Arby's; cars.com; ""Widows""; BMW; Capital One; Nutrish; Bowflex.",1132090,07:15:50 pm — 07:20:30 pm,19:15:50,19:20:30,280,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Russian Connection / Trump / A Discussion,1132091,07:20:30 pm — 07:29:20 pm,19:20:30,19:29:20,530,"(Studio: John Berman)  President Trump's completion of written answers to questions from special counsel former FBI director Robert Mueller introduced.  [TRUMP&nbsp- says, he, not his lawyers, is working on this even though they ""tricked up"" the questions.]  

(Studio: John Berman)  Live discussion held with CNN's Carl Bernstein, Jeffrey Toobin & Carrie Cordero about the President answering the questions.  [TOOBIN,  CORDERO, BERNSTEIN&nbsp- offer views on Trump's response indicating how easily he answered the questions, how the lawyers would review, rewrite, redraft his answers, .on Mueller's background in public life with criticism by a ""rage-oholic"" president while Mueller is looking g for collusion among Trump family & associates, with acting attorney general Matt Whitaker acting as a spy, the issue of a ""perjury trap"" as referred to by the president, how the special counsel will respond to Trump's answers to the written question,m how he only answered questions about the campaign before he was president.] ","['John Berman', 'John Berman']"
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Upcoming Items & COMMERCIALS: Men's Wearhouse; FUBOTV.com; Dell; Indeed; UPMC; CNN Lisa Ling; SoFi; Zenni.com. ,1132092,07:29:20 pm — 07:32:50 pm,19:29:20,19:32:50,210,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Turkey / Khashoggi Murder / CIA / Hudson Interview,1132093,07:32:50 pm — 07:40:40 pm,19:32:50,19:40:40,470,"(Studio: John Berman)  The ""Washington Post"" story that the CIA concluded that Saudi Crown Prince Mohammad bin Salman ordered the assassination of journalist Jamal Khashoggi in Istanbul introduced.  Live discussion held with ""Washington Post"" reporter John Hudson.  [HUDSON&nbsp- offers views on source reports of information upon which the CIA conclusion is based, the denials from the Saudis, how President Trump has been briefed: balancing the evidence that the murder was form high up while maintaining the relationship with the crown prince.]  

(Studio: John Berman)  What trump has been saying about Saudi Arabia & the murder.  [Oct. 14, for ""60 Minutes"", RUMP&nbsp- says the Saudis deny it.]  [Oct. 13, TRUMP&nbsp- says king denies it.]  

(Studio: John Berman)  Live discussion held with CNN's former national intelligence  dir. James Clapper about the Khashoggi murder.  [CLAPPER&nbsp- offers views on the CIA evidence report that comes with high confidence, the likely involvement of MBS, the reaction of the president, who has an elastic evidentiary bar,"" how we need Saudi Arabia as an ally, so maybe the royal family might change the heir apparent, who has compromised himself with his involvement here.]   ","['John Berman', 'balancing the evidence that the murder was form high up while maintaining the relationship with the crown prince.]  \n\n(Studio', 'John Berman']"
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,"Upcoming Items & COMMERCIALS: Hello Fresh; AWS; ""Front Runner""; Vascepa; CNN Lisa Ling; Genucel; CNN ""The Axe Files""",1132094,07:40:40 pm — 07:44:30 pm,19:40:40,19:44:30,230,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Trump & Pence / Loyalty / A Discussion,1132095,07:44:30 pm — 07:50:50 pm,19:44:30,19:50:50,380,"(Studio: John Berman)  A ""New York Times"" report that President Trump has been asking aides & adviser if Vice President Mike Pence is loyal introduced.  [Nov. 7, TRUMP&nbsp- says he hopes Mike will be his running mate.]  

(Studio: John Berman)  Live discussion held with CNN's Trump & Pence biographer Michael D'Antonio & Kirsten Powers about Trump & Pence. [POWERS&nbsp- offers views on the loyalty issue with Pence being loyal to a fault, on Trump's deficit with women.]  [D'ANTONIO&nbsp- offers views on Trump's view of loyalty: as Michael Cohen: thus paranoia, the criticism from Pence about the ""Access Hollywood"" tape, how Pence has always had his eye on the presidency.]   ","['John Berman', 'John Berman']"
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Midterm Elections / Georgia Governor,1132096,07:50:50 pm — 07:51:30 pm,19:50:50,19:51:30,40,(Studio: John Berman)  The statement from Georgia gubernatorial candidate Stacey Abrams that Brian Kemp is the victor reported; vote statistics cited. ,['John Berman']
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Midterm Elections / Utah's Love,1132097,07:51:30 pm — 07:51:50 pm,19:51:30,19:51:50,20,"(Studio: John Berman)  The lead for Mia Love in a Utah House race against Ben McAdams reported; vote statistics cited.  [Nov. 7, President TRUMP&nbsp- says Mia Love ""gave me no love & she lost.""] ",['John Berman']
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; Grubhub; Humira; ""Widows""; Infiniti; Dr. Scholl's; ""The Clinton Affair""; BuyLeesa; CNN ""The End"".",1132098,07:51:50 pm — 07:57:20 pm,19:51:50,19:57:20,330,,[]
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,California / Wildfires,1132099,07:57:20 pm — 08:00:30 pm,19:57:20,20:00:30,190,"(Studio: John Berman)  The death toll & missing from the wildfires in California updated.  

(Chico, California: Kaylee Hartung)  The wildfires featured; scenes shown from the destruction in Paradise by the Camp Fire, the tent city for survivors.  [Paradise resident Anna GOODNIGHT&nbsp- describes what happened in the fire & the family horror stories.]  [Paradise evacuee Krystal STIRRUP- talks about moving to Paradise.]  The reasons for the increasing numbers of the missing discussed, ","['John Berman', 'Kaylee Hartung']"
CNN Evening News for 2018-11-16,CNN,2018-11-16,about 1 hour long,Good Night,1132100,08:00:30 pm — 08:00:30 pm,20:00:30,20:00:30,0,,[]
NBC Evening News for 2018-11-17,NBC,2018-11-17,29 minutes long,Preview/Introduction	Jose Diaz Balart (New York),1132188,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
NBC Evening News for 2018-11-17,NBC,2018-11-17,29 minutes long,Turkey / Khashoggi Murder / CIA,1132189,05:31:10 pm — 05:33:50 pm,17:31:10,17:33:50,160,"(Studio: Jose Diaz Balart)  Report introduced.  

(White House: Kelly O'Donnell)  The CIA conclusion that Saudi Crown Prince Mohammad bin Salman ordered the October assassination of journalist Jamal Khashoggi in Istanbul & what it would mean for actions by President Trump against Saudi Arabia reviewed; details given from the ""Washington Post"" report on the evidence & the State Department report disputing the CIA conclusion.  [TRUMP&nbsp- comments on the reports & a great ally in Saudi Arabia.]  Tweet from Senator Bob Corker about MBS executing men quoted & what Vice President Mike Pence said noted.. ","['Jose Diaz Balart', ""Kelly O'Donnell""]"
