headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,Winter Weather / Storms,1121283,05:35:40 pm — 05:37:20 pm,17:35:40,17:37:20,100,"(Studio: Kate Snow)  Report introduced.  

(Osceola, Arkansas: Ron Mott)  The deadly weather in the Midwest reviewed; scenes shown of tornado, wind & flood damage in Kentucky, Clarksville, Tennessee, Arkansas, Ohio. ","['Kate Snow', 'Ron Mott']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,White House / Security Clearance / Kushner,1121284,05:37:20 pm — 05:40:00 pm,17:37:20,17:40:00,160,"(Studio: Kate Snow)  Report introduced.  

(White House: Kelly O'Donnell)  The issue of presidential adviser Jared Kushner's security clearance in light of White House policy changes made by White House chief of staff Gen. John Kelly examined; details given about problems with Kushner's background check, his vast business interests.  [President TRUMP&nbsp- praises Jared; states Kelly will make the decision about Jared.]  [NBC's Carol LEONNIG- comments on Kushner's security status.]  [Representative Jackie SPEIER&nbsp- suggests Trump will allow clearance for Jared.] ","['Kate Snow', ""Kelly O'Donnell""]"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,China / Xi,1121285,05:40:00 pm — 05:40:30 pm,17:40:00,17:40:30,30,(Studio: Kate Snow)  China's consideration of lifting the two-term limits for President Xi Jinping reported. ,['Kate Snow']
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,Airplanes / Baggage Explosions,1121286,05:40:30 pm — 05:41:40 pm,17:40:30,17:41:40,70,"(Studio: Kate Snow)  Report introduced.  

(No location given: Ron Allen)  The explosion of baggage on a China plane due to hazards of lithium ion batteries examined; fires on the plane & at a Denver airport shown; details given about FAA concerns about batteries.  [NBC aviation analyst Greg FEITH- explains the fire concerns on planes.] ","['Kate Snow', 'Ron Allen']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,"Wind Farms / Roscoe, Texas",1121287,05:41:40 pm — 05:44:00 pm,17:41:40,17:44:00,140,"(Studio: Kate Snow)  Report introduced.  

(Roscoe, Texas: David Gura)  The energy revolution in Texas featured; scenes shown from the small town of Roscoe of wind farms on leased land.  [Eon Energy Storage North America vice president Mark FRIGO- talks about wind energy in Texas.]  The energy position of Texas & the president noted.  [President TRUMP&nbsp- says we have ended the war on American energy: clean coal.]  [New Amsterdam Global Solutions president Greg WORTHAM- comments on the president's stance.]  Wind energy jobs as compared to coal industry jobs cited.  [Landowner Carl CHILDERS- talks about the business.]  The wind energy future for New York City noted. ","['Kate Snow', 'David Gura']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,Upcoming Items & COMMERCIALS: trivago; Advil; Liberty Mutual; Jardiance.,1121288,05:44:00 pm — 05:46:50 pm,17:44:00,17:46:50,170,,[]
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,College Basketball / NCAA Scandal,1121289,05:46:50 pm — 05:49:50 pm,17:46:50,17:49:50,180,"(Studio: Kate Snow)  Report introduced.  

(No location given: Matt Bradley)  The college sport scandal involving payouts to college basketball players examined; details given about problems at the University of Arizona with recruit Shareef O'Neal's tweet quoted after coach Sean Miller was caught talking about a payment to star player Deandre Ayton & about a Yahoo Sports report on widespread corruption.  [NBC's Mike LUPICA- talks about coaches paying recruits who are ""pros in waiting.""]  NCAA president Mark Emmert quoted. ","['Kate Snow', 'Matt Bradley']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,"Upcoming Items & COMMERCIALS: Prevnar; trivago; ancestry.com; Geico; ""Today""",1121290,05:49:50 pm — 05:51:20 pm,17:49:50,17:51:20,90,,[]
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,South Korea / Olympic Games / The Closing,1121291,05:51:20 pm — 05:51:40 pm,17:51:20,17:51:40,20,(Studio: Kate Snow)  The coming closing ceremonies at the Olympic Games in South Korea previewed. ,['Kate Snow']
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,Japan / Olympic Games / 2020,1121292,05:51:40 pm — 05:53:40 pm,17:51:40,17:53:40,120,"(Studio: Kate Snow)  Report introduced.  

(Tokyo: Keir Simmons)  The 2020 Summer Olympic Games to be held in Tokyo, Japan, previewed; scenes shown.  [Young SKATEBOARDER&nbsp- talks about her sport in the Olympic Games.]  [Professor Haro SHIRADA- recalls the 1964 games.] ","['Kate Snow', 'Keir Simmons']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,"Upcoming Items & COMMERCIALS: BMW; trivago; Liberty Mutual; Xeljanz; ""Today""",1121293,05:53:40 pm — 05:56:00 pm,17:53:40,17:56:00,140,,[]
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,South Korea / Olympic Games / The Americans,1121294,05:56:00 pm — 05:58:30 pm,17:56:00,17:58:30,150,"(Studio: Kate Snow)  Report introduced.  

(PyeongChang: Joe Fryer)  A look back the performances by US athletes at the Olympic Games presented; scenes shown from the sports venues.  [Snowboarder Shaun WHITE, skier Lindsay VONN&nbsp-comment on their experiences.] ","['Kate Snow', 'Joe Fryer']"
NBC Evening News for 2018-02-25,NBC,2018-02-25,28 minutes long,Good Night,1121295,05:58:30 pm — 05:58:30 pm,17:58:30,17:58:30,0,,[]
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Preview/Introduction	David Muir (New York),1121296,05:30:00 pm — 05:31:00 pm,17:30:00,17:31:00,60,,[]
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Florida / School Shooting / Guns,1121297,05:31:00 pm — 05:37:20 pm,17:31:00,17:37:20,380,"(Studio: David Muir)  Report introduced.  

(White House: Jonathan Karl)  What President Trump said about the school shooting in Parkland, Florida, featured; details given about the corporate pressure on the NRA, which opposes raising the age to buy a rifle; scenes shown from the White House of a meeting with governors.  [TRUMP&nbsp- says he would run into the school even without a weapon; that he wants highly trained people {in schools} to be armed.]  [White House press secretary Sarah Huckabee SANDERS&nbsp- comments on the president's position.]  [Governor Jay INSLEE- says we need to listen to educators.]  [Texas Governor Greg ABBOTT&nbsp- comments.]  What First Lady Melania Trump said about gun control introduced.  [M. TRUMP&nbsp- talks about the children speaking out.]  Trump lunch with the head of the NRA & how Congress will not act on any gun measure unless he leads discussed.  

(Studio: David Muir)  Report introduced.  

(Parkland, Florida: Victor Oquendo)  The response of school resources officer Scott Peterson to charges he failed to confront the shooter & charges other deputies waited, too, featured; Peterson's letter denying being a coward & why he stayed outside the building quoted.  [On CNN, Broward County Sheriff Scott ISRAEL&nbsp- defends his leadership; comments on the phone call not followed up.]  The calls for Israel's suspension due to calls about shooter Nikolas Cruz's behavior noted.  Florida Governor Rick Scott's stance on arming teachers discussed. ","['David Muir', 'Jonathan Karl', 'David Muir', 'Victor Oquendo']"
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Winter Weather / Storms,1121298,05:37:20 pm — 05:39:00 pm,17:37:20,17:39:00,100,"(Studio: David Muir)  Report introduced.  

(Paducah, Kentucky: Marcus Moore)  A tornado outbreak & severe flooding featured; scenes shown from Clarksville, Tennessee, flooded rivers, Paducah, Kentucky, a rockslide in West Virginia, a landslide in Pittsburgh, the Ohio River.  

(Studio: David Muir, Rob Marciano)  The rain forecast discussed; weather maps shown. ","['David Muir', 'Marcus Moore', 'David Muir, Rob Marciano']"
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Trump / Immigration / Court Ruling,1121299,05:39:00 pm — 05:39:30 pm,17:39:00,17:39:30,30,(Studio: David Muir)  A Supreme Court denial of President Trump's petition on the DACA program for Dreamers reported. ,['David Muir']
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Trump / Russian Connection / Democratic Memo,1121300,05:39:30 pm — 05:41:30 pm,17:39:30,17:41:30,120,"(Studio: David Muir)  Report introduced.  

(Capitol Hill: Pierre Thomas)  The fallout after the release of the Democratic memo to refute the Republican memo from Representative Devin Nunes claiming anti-Trump bias in the Russian investigation in the warrants to surveill Carter Page examined; details given from the second memo.  [Representative Adam SCHIFF; on Fox, voice of TRUMP&nbsp- comment on the memo.]  [Feb. 24, NUNES&nbsp- calls it unacceptable.] ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Syria / Civil War / Chemical Attack,1121301,05:41:30 pm — 05:41:50 pm,17:41:30,17:41:50,20,(Studio: David Muir)  Reports of a chemical attack in Syria reported; photos shown frpm the area attacked by Syrian President Bashir al-Assad's regime. ,['David Muir']
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Niger / US Ambush Investigation,1121302,05:41:50 pm — 05:44:10 pm,17:41:50,17:44:10,140,"(Studio: David Muir)  Report introduced.  

(Washington: Martha Raddatz)  ""National Geographic"" images of the US soldiers killed in the ambush in Niger before their last mission on October 4 featured; scenes shown from camp of LaDavid Johnson & S/Sgt. Dustin Wright.  [Brother Will WRIGHT- speaks of his brother.]  The Pentagon's investigation into the mission discussed.  

(Studio: David Muir)  ""National Geographic""'s series ""Chain of Command"" noted. ","['David Muir', 'Martha Raddatz', 'David Muir']"
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Trump / Sexual Misconduct,1121303,05:44:10 pm — 05:44:50 pm,17:44:10,17:44:50,40,"(Studio: David Muir)  The defense of her father, President Trump, by Ivanka Trump against sexual misconduct charges reported.  [In NBC interview, I. TRUMP&nbsp- calls the question inappropriate to ask a daughter about her father.] ",['David Muir']
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Upcoming Items & COMMERCIALS: Belsomra; Ford.,1121304,05:44:50 pm — 05:47:10 pm,17:44:50,17:47:10,140,,[]
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Airplanes / Engine Scare,1121305,05:47:10 pm — 05:48:30 pm,17:47:10,17:48:30,80,"(Studio: David Muir)  Report introduced.  

(Reagan airport: David Wright)  An emergency landing in Salt Lake City of a Southwest Airlines plane due to an engine fire reviewed; scenes shown of the plane; details given about the egine surge.  [Three PASSENGERS, Che CULLENBINE&nbsp- react.] ","['David Muir', 'David Wright']"
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Upcoming Items & COMMERCIALS: Symbicort; Purina; Prevagen; Paradontax; Aleve; ancestry.com; Preparation H.,1121306,05:48:30 pm — 05:51:50 pm,17:48:30,17:51:50,200,,[]
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Index,1121307,05:51:50 pm — 05:53:10 pm,17:51:50,17:53:10,80,"(Studio: David Muir)  A brief look at news stories with video/photos often shown: a live murder on ""Facebook"" of Prentis Robinson in Wingate, North Carolina; the Feb. 24 murder inside a Winchester, Massachusetts, library by Jeffrey Yao of medical student Deane Kenny Stryker; the disappearance of CDC employee Timothy Cunningham; the death of Ensa Cosby, daughter of comedian Bill Cosby. ",['David Muir']
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,"Upcoming Items & COMMERCIALS: WeatherTech; Humira; trivago; Ocuvite; Lyrica; News 2; ""World News Tonight""",1121308,05:53:10 pm — 05:57:00 pm,17:53:10,17:57:00,230,,[]
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,America Strong (Stoneman Douglas Hockey),1121309,05:57:00 pm — 05:58:30 pm,17:57:00,17:58:30,90,"(Studio: David Muir)  The Marjory Stoneman Douglas hockey players of Parkland, Florida, site of the recent school shooting, featured; scenes shown from the state championship game.  [Several PLAYERS&nbsp- says the win is for the 17 victims.] ",['David Muir']
ABC Evening News for 2018-02-26,ABC,2018-02-26,29 minutes long,Good Night,1121310,05:58:30 pm — 05:58:30 pm,17:58:30,17:58:30,0,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1121311,07:00:10 pm — 07:00:10 pm,19:00:10,19:00:10,0,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Florida / School Shooting / Trump & Guns / Mast Interview,1121312,07:00:10 pm — 07:15:40 pm,19:00:10,19:15:40,930,"(Studio: Anderson Cooper)  The question of bravery in the school shooting at the school in Parkland, Florida, as with student Maddy Wilford who thanked fire dept. Lt. Laz Ojeda for saving her life after she was wounded introduced; details given about President Trump's stances on guns.  [TRUMP&nbsp- says there is nothing to be afraid of with the NRA, how they are doing what they think is right, but we may have to fight them.]  The issue of raising the age for buying a gun & the issue of arming teachers introduced.  [Last Wednesday, Thursday, TRUMP&nbsp- says we will look at age of purchase & the NRA will back it.]  [TRUMP&nbsp- talks about arming highly trained teachers with talent; states he would have run in there even without a weapon.]  

(Studio: Anderson Cooper; White House: Jim Acosta)  Reports that Trump seems to be backing away from raising the age to buy assault weapons & the NRA argument for assault rifles & that the White House will do something about guns discussed.  [In response for reporter's question, White House press secretary Sarah Huckabee SANDERS&nbsp- expresses what Trump said about helping out if he were there: that he would take courageous action.]  

(Studio: Anderson Cooper; Capitol Hill: Phil Mattingly)  The view in Congress about various gun control issues, including background checks, in the House political debate, but how nothing will likely happen discussed.  

(Studio: Anderson Cooper)  Live discussion held with CNN's Brian Mast about guns.  [MAST&nbsp- offers views on how Trump should show America that we are not purchased by lobbies with the NRA represented, his own changing view on assault weapons after Parkland, what he would says to the president about the 2ialsialspurchase of firearms system, what he is hearing from Republican colleagues.] ","['Anderson Cooper', 'Anderson Cooper; White House', 'that he would take courageous action.]  \n\n(Studio', 'Anderson Cooper']"
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Upcoming Items & COMMERCIALS: T-Mobile/Netflix; ancestry.com; Coricidin; tripadvisor; Constant Contact; Lexus; NeedToImpeach.com; Claritin; Carvana.,1121313,07:15:40 pm — 07:19:30 pm,19:15:40,19:19:30,230,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Trump / Russian Connection / Hicks / The Memos / Himes Interview,1121314,07:19:30 pm — 07:26:30 pm,19:19:30,19:26:30,420,"(Studio: Anderson Cooper; Washington: Jim Sciutto)  Breaking news on White House communications director Hope Hicks, who will go before the House intelligence Committee in the Russia investigation into meddling in the election & whether she will answer questions or not, what was in the Democratic memo that challenged the Republican memo criticizing the FBI for basing evidence on the Steele dossier discussed; many Hicks photos shown.  

(Studio: Anderson Cooper)  Earlier discussion held with CNN's Representative Jim Himes about Hicks.  [HIMES&nbsp- states Hicks will appear before the committee, but we don't know if she will invoke executive privilege as did Steve Bannon; notes we want to ask her about Donald Trump Jr.'s statement about the Trump Tower meeting with the Russians to get compromising information on Hillary Clinton, the memos issues referring to the investigation of Carter Page; offers views on the issue of Jared Kushner's security clearance.] ","['Anderson Cooper; Washington', 'Anderson Cooper']"
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,"Upcoming Items & COMMERCIALS: Cadillac; Vanda; Flonase; Wayfair; ""Red Sparrow""; Banquet; CNN ""Sex & Love""; ""Good Girls""; SoFi.com",1121315,07:26:30 pm — 07:30:10 pm,19:26:30,19:30:10,220,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Florida / School Shooting / Hoggs Interview,1121316,07:30:10 pm — 07:38:00 pm,19:30:10,19:38:00,470,"(Studio: Anderson Cooper)  Some views on the school shooting in Parkland, Florida, introduced.  [To the governors' wives, First Lady Melania TRUMP&nbsp- talks about the students speaking out for change.]  A tweet from student Lauren Hogg to Melania about Donald Trump Jr.'s conspiracy theory that targeted her quoted.  Live in-studio interview held with Stoneman Douglas students Lauren & David HOGG&nbsp- talk about the first lady & cyberbullying, the impact of Don Jr.'s support for the conspiracy theory on the family, the president's changing position on rifle buying age, Dana Loesch & the NRA, the view of politics as spectacle, returning to school when the problems have not been fixed & politicians want us to forget.] ",['Anderson Cooper']
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,"Upcoming Items & COMMERCIALS: VISA; Dr. Scholl's; ADT; tripadvisor; Zenni.com; CNN ""The Kennedys""; ClearChoice.",1121317,07:38:00 pm — 07:41:50 pm,19:38:00,19:41:50,230,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,School Shootings / Two Librarians Interview,1121318,07:41:50 pm — 07:47:40 pm,19:41:50,19:47:40,350,"(Studio: Anderson Cooper)  Live interview held with two women who wound up as librarians at two different schools that had school shootings introduced.  [Marjory Stoneman Douglas librarian Diana JANESKI- recounts what her friend told her to make her ready, her friend coming to Florida to help her.]  [Former Sandy Hook Elementary School librarian Yvonne CECH- explains her reaction to the Florida shooting, what she told her friend about the process of recovery, how this is a teachable moment, how the students at Stoneman Douglas are being strong & loud.] ",['Anderson Cooper']
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,"Upcoming Items & COMMERCIALS: Geico; Expedia; DirecTV; cars.com; Coricidin; Voya; ancestry.com; CNN; PC Matic; CNN ""Pope""",1121319,07:47:40 pm — 07:52:10 pm,19:47:40,19:52:10,270,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Florida / School Shooting / Guns,1121320,07:52:10 pm — 07:56:00 pm,19:52:10,19:56:00,230,"(Studio: Anderson Cooper)  Report introduced.  

(Tampa: Gary Tuchman)  A closer look at AR-15-style rifles used in the Parkland, Florida, school shooting & other mass shootings featured; scenes shown of the reporter & consultant shooitng an AR-15.  [Retired Gen. Mark HERTLING&nbsp- talks about the AR=15 & the military's M4, what happens when someone is shot with it, how dangerous the gun is in the wrong hands.]  How people rent an AR-15 discussed. ","['Anderson Cooper', 'Gary Tuchman']"
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,"Upcoming Items & COMMERCIALS: T-Mobile/Netflix; Contrave; Vanda; tripadvisor; ""Red Sparrow""; Claritin; Otezla.",1121321,07:56:00 pm — 08:00:10 pm,19:56:00,20:00:10,250,,[]
CNN Evening News for 2018-02-26,CNN,2018-02-26,about 1 hour long,Good Night,1121322,08:00:10 pm — 08:00:10 pm,20:00:10,20:00:10,0,,[]
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Preview/Introduction	David Muir (New York),1121540,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,"Joint Base Myer, Virginia / Hazmat Incident",1121541,05:31:10 pm — 05:32:20 pm,17:31:10,17:32:20,70,"(Studio: David Muir)  Report introduced.  

(Washington: Martha Raddatz)  A hazmat incident in which an envelope with a substance in it affected eleven people, including Marines at military Joint Base Myer in Virginia, examined. ","['David Muir', 'Martha Raddatz']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,White House / Kushner / Security Clearance,1121542,05:32:20 pm — 05:35:20 pm,17:32:20,17:35:20,180,"(Studio: David Muir)  Report introduced.  

(White House: Cecilia Vega)  The downgrading of presidential adviser Jared Kushner's top-secret FBI security clearance thus cutting off his access to classified information examined.  [KUSHNER&nbsp- speaks about the job.]  [In the past, President TRUMP&nbsp- praises Kushner; says White House chief of staff Gen. John Kelly will make the decision about Kushner.]  [White House press secretary Sarah Huckabee SANDERS&nbsp- backs Kushner.]  How other aides will be affected by the security clearance issue discussed. ","['David Muir', 'Cecilia Vega']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Trump / Hicks Testimony,1121543,05:35:20 pm — 05:37:30 pm,17:35:20,17:37:30,130,"(Studio: David Muir)  Report introduced.  

(Capitol Hill: Pierre Thomas)  The testimony from White House communications director Hope Hicks before the House Intelligence Committee about Russian collusion in the election examined; details given about her role in the Trump Tower meeting with Russians.  [Dec. 2016, President TRUMP&nbsp- praises Hicks.]  [Representatives Mike QUIGLEY, Peter KING&nbsp- say she was told by the White House not to answer questions.]  The issue of subpoenaing Hicks to answer questions later discussed. ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Russian Connection / Trump & Rogers,1121544,05:37:30 pm — 05:40:10 pm,17:37:30,17:40:10,160,"(Studio: David Muir)  A report from spy chief Adm. Mike Rogers that he has not been doing enough in responding to Russian interference in US elections examined.  [In response to questions from Senators Claire McCaskill & Jeanne Shaheen, NSA dir. ROGERS&nbsp- admits we are not doing enough: that Russia has not paid a price.]  [In response to reporter's question, White House press secretary Sarah Huckabee SANDERS&nbsp- blames former President Barack Obama.]  Rogers' statement about sustained aggression from the Russians & how the Trump announcement has not put all sanctions into effect discussed. ",['David Muir']
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Winter Weather / Storms,1121545,05:40:10 pm — 05:41:10 pm,17:40:10,17:41:10,60,"(Studio: David Muir)  Flooding in Michigan & Ohio shown.  

(Studio: David Muir, Rob Marciano)  The storm systems forecast discussed; weather maps shown.   ","['David Muir', 'David Muir, Rob Marciano']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Florida / School Shooting / Guns,1121546,05:41:10 pm — 05:43:00 pm,17:41:10,17:43:00,110,"(Studio: David Muir)  Report introduced.  

(Capitol Hill: Mary Bruce)  The frustration for Florida students meeting with lawmakers about the lack of action on guns following the Parkland school shooting featured; details given about an existing bill on background checks that uis stalled in the Senate.  [Speaker of the House Paul RYAN&nbsp- opposes banning guns.]  [Senators Charles SCHUMER, John CORNYN&nbsp- comment.]  [Feb. 24, on Fox, voice of TRUMP&nbsp- backs raising gun age to 21.]  The stance being taken on guns by Florida legislators discussed. ","['David Muir', 'Mary Bruce']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Syria / Civil War / Air Strikes / Refugee Camp,1121547,05:43:00 pm — 05:45:20 pm,17:43:00,17:45:20,140,"(Studio: David Muir)  Report introduced.  

(Lesbos, Greece: Ian Pannell)  The nine days of air assault by the forces of Syrian President Bashir al-Assad causing a humanitarian crisis in Syria featured; scenes shown of the refugees from the war trapped in camps on Lesbos, Greece.  [Moria Camp dir. Giannis BALPAKIS- comments.]  

(Studio: David Muir)  Further coverage of Pannell's report on ""Nightline"" noted. ","['David Muir', 'Ian Pannell', 'David Muir']"
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Upcoming Items & COMMERCIALS: Toujeo; Purina; Bayer.,1121548,05:45:20 pm — 05:47:50 pm,17:45:20,17:47:50,150,,[]
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,"Atkanta, Georgia / Scientist's Disappearance",1121549,05:47:50 pm — 05:49:20 pm,17:47:50,17:49:20,90,(Studio: David Muir)  The mysterious disappearance in Atlanta of CDC scientist Timothy Cunningham examined; scenes shown of Cunningham; details given about police searches. [Atlanta police dept. Maj. Michael O'CONNOR- comments on the circumstances.]  [Father Terrell CUNNINGHAM- comments.] ,['David Muir']
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Upcoming Items & COMMERCIALS: Otezla; Biotene; AT&T; KnowPneumonia.com.,1121550,05:49:20 pm — 05:52:30 pm,17:49:20,17:52:30,190,,[]
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Index,1121551,05:52:30 pm — 05:53:10 pm,17:52:30,17:53:10,40,"(Studio: David Muir)  A brief look at news stories with video often shown: the rescue in New York City of a trapped construction worker; the live Facebook shooting of Prentis Robinson in Wingate, North Carolina, by Douglas Polton; the world's largest airplane shown taxiing in the Mojave desert. ",['David Muir']
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Upcoming Items & COMMERCIALS: ancestry.com; Farxiga; WeatherTech; Intuit QuickBooks; Aleve; News 2.,1121552,05:53:10 pm — 05:56:40 pm,17:53:10,17:56:40,210,,[]
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,America Strong (Dolly Parton),1121553,05:56:40 pm — 05:58:50 pm,17:56:40,17:58:50,130,"(Studio: David Muir)  How singer Dolly Parton has been donating millions of books to children for many years featured; details given about her Imagination Library program; Parton family photos & Dolly singing ""Coat of Many Colors"" to the children at the Library of Congress ceremonies shown.  [PARTON&nbsp- remembers her dad, Imagination Library's 100,000,000th book & being ""the book lady.""] ",['David Muir']
ABC Evening News for 2018-02-27,ABC,2018-02-27,29 minutes long,Good Night,1121554,05:58:50 pm — 05:58:50 pm,17:58:50,17:58:50,0,,[]
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1121555,07:00:20 pm — 07:00:20 pm,19:00:20,19:00:20,0,,[]
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,Trump / Kushner / Business / Security Clearance / Harris Interview / A Discussion (Part I),1121556,07:00:20 pm — 07:10:50 pm,19:00:20,19:10:50,630,"(Studio: Anderson Cooper)  A ""Washington Post"" story that four countries looked into way to manipulate Jared Kushner introduced.  [Reporter Shane HARRIS&nbsp- lists the four countries as Israel, China, Mexico & UAR that were interested business-wise in Kushner, who needed international finance for real estate in New York City, how Kushner met for business with Russia during the presidential transition that affected his security clearance, the element he had unreported conversations with foreign officials, reporting on his high-level meetings on his own with China.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Carrie Cordero, Philip Mudd, Michael Zeldin & Carl Bernstein about Kushner.  [MUDD, CORDERO, ZELDIN, BERNSTEIN&nbsp- offer views on Kushner's downgraded security, the FBI options after the background investigation & what President Trump & White House chief of staff Gen. John Kelly could decide, the options for the president, how special counsel former FBI director Robert Mueller'S investigation is focusing on Kushner & his conflicts of interests with private vs. public business.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,"Upcoming Items & COMMERCIALS: One-A-Day; T-Mobile/Netflix; ancestry.com; Coricidin; TD Ameritrade; Vanda; ""Red Sparrow""; legalzomm; Claritin; Banquet.",1121557,07:10:50 pm — 07:14:50 pm,19:10:50,19:14:50,240,,[]
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,Trump / Kushner / Business / Security Clearance / A Discussion (Part II),1121558,07:14:50 pm — 07:23:40 pm,19:14:50,19:23:40,530,"(Studio: Anderson Cooper; White House: Jim Acosta)  The secretiveness of the White House about Jared Kushner losing his top-secret security clearance {along with others}, whether this is a win for White House chief of staff Gen. John Kelly discussed..  

(Studio: Anderson Cooper)  Live discussion continued with CNN's Carrie Cordero, Philip Mudd, Michael Zeldin & Carl Bernstein about Kushner.  [MUDD, CORDERO, BERNSTEIN, ZELDIN&nbsp- offer views on what President Trump may do about the Kushner security issue, how he would need top-secret briefings, why his clearance matters, how no one really knows what Kushner has been up to, the issues of countries interested in Kushner's properties, how we do not know what special counsel former FBI director Robert Mueller has, but he is investigating.]   ","['Anderson Cooper; White House', 'Anderson Cooper']"
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,Upcoming Items & COMMERCIALS: VISA; DirecTV; Aleve; Constant Contact; cars.com; Qunol; SoFi.com.,1121559,07:23:40 pm — 07:27:10 pm,19:23:40,19:27:10,210,,[]
CNN Evening News for 2018-02-27,CNN,2018-02-27,about 1 hour long,Trump / Russian Connection / Business,1121560,07:27:10 pm — 07:39:10 pm,19:27:10,19:39:10,720,"(Studio:Anderson Cooper; Washington: Jim Sciutto, Gloria Borger)  Breaking news on special counsel former FBI director Robert Mueller's interest in President Trump's business dealings in Russia prior to the 2016 presidential election campaign & the financial questions being asked discussed.  

(Studio: Anderson Cooper)  Live discussion continued with CNN's Carrie Cordero, Philip Mudd, Michael Zeldin & Carl Bernstein about Mueller's investigation of Trump's ties to Russia.  [MUDD, BERNSTEIN, CORDERO, ZELDIN&nbsp- offer views on the areas of investigation around dirty money, how Mueller will present a vast narrative report on the Trump family & US policy, the real issues as to whether the business dealings have compromised Trump, the president, who is not acting on a national security threat, the June 9 meeting with the Russians that goes back to Trump's business ties.] ","['Anderson Cooper; Washington', 'Anderson Cooper']"
