headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Upcoming Items & COMMERCIALS: Chevrolet; Airborne; TD Ameritrade; Vanda; Citi; Audible; One-A-Day; Pom Wonderful.,1124408,07:16:10 pm — 07:20:10 pm,19:16:10,19:20:10,240,,[]
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Trump / Cohen's Business / A Discussion,1124409,07:20:10 pm — 07:29:00 pm,19:20:10,19:29:00,530,"(Studio: John Berman)  The pitch from President Trump's lawyer Michael Cohen to clients about how close he was to the president introduced.  Live discussion held with CNN's ethicist Norm Eisen & lawyer Anne Milgram about Cohen.  [EISEN&nbsp- offers views on whether what Cohen did is illegal, that Trump is taking foreign money at his properties, the scandals in the cabinet {with many named}, Cohen's conflict of interest.]  [MILGRAM&nbsp- offer views on what Cohen might have been doing as with corporations like Novartis, AT&T & Columbus Nova, who paid Cohen for access, the fact we should not be looking at Cohen's business records.]  

(Studio: John Berman)  Report introduced.  

(New York: Randi Kaye)  A closer look at how much contact Cohen has with Trump since he became the president examined; details given about his meetings with Trump this year, Cohen's role in pushing Trump to run since 2011.  [In 2011, COHEN&nbsp- says he is Trump's right-hand man.] ","['John Berman', 'John Berman', 'Randi Kaye']"
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,"Upcoming Items & COMMERCIALS: MassMutual; Men's Wearhouse; IBM; Skechers; Claritin; Airborne; CNN ""United Shades of America""; ""Murder Made Me Famous""; SoFi; CNN Anthony Bourdain.",1124410,07:29:00 pm — 07:32:40 pm,19:29:00,19:32:40,220,,[]
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Trump / Cohen's Business / Russian Connection / Columbus Nova / Swalwell Interview,1124411,07:32:40 pm — 07:40:20 pm,19:32:40,19:40:20,460,"(Studio: John Berman; Washington: Evan Perez)  The Business by President Trump's lawyer Michael Cohen with the US investment firm Columbus Nova, which has long ties to Russian oligarch, Viktor Vekselberg, who has been questioned by special counsel former FBI director Robert Mueller, the charges from Stormy Daniels's lawyer Michael Avenatti that payments were routed to Cohen through Columbus Nova, which has been changing its website to downplay Russian connections, discussed.  

(Studio: John Berman)  Live discussion held with Representative Eric Swalwell about Columbus Nova.  [SWALWELL  offers views on the Russian connections {this oligarch, Felix Sader} to President Trump, the payments to Cohen from KAI, Novartis & AT&T when Trump promised to clean up Washington from dirty money in politics, how Cohen is Trump's lawyer so disclosure is needed.] ","['John Berman; Washington', 'John Berman']"
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,"Upcoming Items & COMMERCIALS: Scotts; BrightCare Star; Humira; CNN Anthony Bourdain; Committee to Defend the President; CNN ""United Shades of America""",1124412,07:40:20 pm — 07:43:50 pm,19:40:20,19:43:50,210,,[]
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Israel-Iran Relations / Rockets,1124413,07:43:50 pm — 07:44:00 pm,19:43:50,19:44:00,10,(Studio: John Berman)  The firing of rockets by Iranian forces in Syria into Israeli territory reported. ,['John Berman']
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,North Korea-US Relations / Prisoners Released ,1124414,07:44:00 pm — 07:47:00 pm,19:44:00,19:47:00,180,"(Studio: John Berman; Washington: Jim Sciutto)  The release of three Americans {Kim Dong-chul, Kim Hak-song & Tony Kim} from prison in North Korea after the second meeting between Kim Jong Un & Secretary of State Mike Pompeo as a prelude to the summit meeting to be held in Singapore after other options were considered discussed. ",['John Berman; Washington']
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,"Upcoming Items & COMMERCIALS: OnStar; Arctic Air; ""Cuomo Prime Time""; itshustlunch.com' CNN ""The Lead""",1124415,07:47:00 pm — 07:51:20 pm,19:47:00,19:51:20,260,,[]
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Trump / Press Credentials / A Discussion,1124416,07:51:20 pm — 07:57:00 pm,19:51:20,19:57:00,340,"(Studio: John Berman)  The threat from President Trump to revoke the press credentials introduced; tweet quoted.  Live discussion held with ""Baltimore Sun"" media critic David Zurawik & Bloomberg White House correspondent Margaret Talev about Trump & news.  [TALEV&nbsp- offers views on Trump's criticism of the press, the solidarity of the press corps.]  [In the past, four times, TRUMP&nbsp- speaks about the dishonest press.]  [ZURAWIK&nbsp- offers views on how this threat is a serious matter, a Baltimore case in which the courts decided the executive could decide on press coverage, that this is fascist-style remarks.] ",['John Berman']
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,"Upcoming Items & COMMERCIALS: Audible; MassMutual; Vanda; Men's Wearhouse; ""Book Club""; Pom Wonderful; Chevrolet.",1124417,07:57:00 pm — 08:00:20 pm,19:57:00,20:00:20,200,,[]
CNN Evening News for 2018-05-09,CNN,2018-05-09,about 1 hour long,Good Night,1124418,08:00:20 pm — 08:00:20 pm,20:00:20,20:00:20,0,,[]
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Preview/Introduction	David Muir (New York),1124458,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,North Korea-US Relations / Prisoners Released / Nielsen / Iran Nuclear Deal,1124459,05:31:20 pm — 05:34:50 pm,17:31:20,17:34:50,210,"(Studio: David Muir)  Report introduced.  

(White House: Jonathan Karl)  The release of three Americans {Kim Dong-chul, Kim Hak-song & Tony Kim} from prison in North Korea after the second meeting between Kim Jong Un & Secretary of State Mike Pompeo before the summit meeting to be held in Singapore on June 12 featured; scenes shown of President Trump with the prisoners.  [TRUMP&nbsp- says Kim Jong Un wants to do something.] [Vice President Mike PENCE&nbsp- comments on the Kim regime.]  Photos from North Korean newspapers of Kim with Pompeo shown.  Trump's criticism of Homeland Secretary Kirstjen Nielsen for not securing the border with her statement quoted discussed. ","['David Muir', 'Jonathan Karl']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Iran-Israel Relations,1124460,05:34:50 pm — 05:36:40 pm,17:34:50,17:36:40,110,"(Studio: David Muir)  Report introduced.  

(Erbil, Iraq: Ian Pannell)  The escalation of the fighting between Israel & Ira with Israel striking Iranian targets in Syria featured; scenes shown of the Israel strikes on a missile defense system in retaliation for an Iranian missile strike in the Golan Heights; details given of these attacks following the US pullout from the Iranian nuclear deal.   ","['David Muir', 'Ian Pannell']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Severe Weather / Tornadoes,1124461,05:36:40 pm — 05:37:40 pm,17:36:40,17:37:40,60,"(Studio: David Muir, Ginger Zee)  The severe weather reports with thunderstorms & tornadoes discussed; weather maps shown.   ","['David Muir, Ginger Zee']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Hawaii / Kilauea Volcano,1124462,05:37:40 pm — 05:39:30 pm,17:37:40,17:39:30,110,"(Studio: David Muir)  Report introduced.  

(Volcanoes National Park: Kayna Whitworth)  The eruption in Hawaii of the Mt. Kilauea volcano with earthquakes updated; scenes shown of the lake of lava, a new fissure, the huge black lava flow with diagram of a possible steam-driven explosion.  [Hawaii Jessica FERRACANE- predicts a series of explosions.]  The closing of the park tomorrow for safety reasons discussed. ","['David Muir', 'Kayna Whitworth']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Niger / US Soldiers Death,1124463,05:39:30 pm — 05:40:00 pm,17:39:30,17:40:00,30,(Studio: David Muir)  The report on the death of a US convoy in an ambush attack by ISIS fighters in Niger reported. ,['David Muir']
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Mexico / Drug Cartel,1124464,05:40:00 pm — 05:43:00 pm,17:40:00,17:43:00,180,"(Studio: David Muir)  Report introduced.  

(Mexico: Dan Harris)  A look inside a Mexican drug cartel that send drugs to the US presented; scenes shown from a poppy field, the factory where the gum is made into white heroin that is smuggled into America.  [Mexican WORKERS&nbsp- describeS what happenS in the process.]  

(Studio: David Muir. Dan Harris)  The cartel's lack of concern about a wall discussed.  

(Studio: David Muir)  Further coverage of the story on ""Nightline"" noted. ","['David Muir', 'Dan Harris', 'David Muir. Dan Harris', 'David Muir']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Trump / Cohen's Business,1124465,05:43:00 pm — 05:46:00 pm,17:43:00,17:46:00,180,"(Studio: David Muir)  Report introduced.  

(New York: Tom Llamas)  The new questions about the millions paid to a shell company set up by President Trump lawyer Michael Cohen for access to the president as charged by Stormy Daniels's attorney Michael Avenatti examined; details given about the shell company money, Cohen's defense claims & statements from the companies {KAI, Novartis} involved with Cohen.  [AVENATTI&nbsp- responds.]  How Avenatti is getting access to Cohen;s banking records discussed. ","['David Muir', 'Tom Llamas']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Upcoming Items & COMMERCIALS: Keytruda; Shark; MiraLAX.,1124466,05:46:00 pm — 05:48:30 pm,17:46:00,17:48:30,150,,[]
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Yale University / Black Student & Police,1124467,05:48:30 pm — 05:50:00 pm,17:48:30,17:50:00,90,"(Studio: David Muir)  Report introduced.  

(New Haven, Connecticut: Linsey Davis)  Another incident in which police were called at the request of a white student to investigate a black person doing a routine act reviewed; details given about Yale black graduate student who fell asleep on a dorm couch; scenes shown of the police questioning her.  [Yale student Jean-Louis RENESON- recounts what happened to him.]  A statement from Yale office of public affairs Karen Peart quoted. ","['David Muir', 'Linsey Davis']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Upcoming Items & COMMERCIALS: Chantix; Hilton; Prudential; Neulasta.,1124468,05:50:00 pm — 05:53:10 pm,17:50:00,17:53:10,190,,[]
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Index of Other News,1124469,05:53:10 pm — 05:54:00 pm,17:53:10,17:54:00,50,(Studio: David Muir)  A brief look at news stories with video often shown: th stabbing murder by Nicholas Webb of National Guardsman Cody Harter during a road rage incident; the mystery death of University of Massachusetts Amherst student Andrew DeRozier in Mexico; Florida police officer Jeremy Nix saving a baby. ,['David Muir']
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Upcoming Items & COMMERCIALS: Publishers Clearing House; Polident; 1-800-quit-now; Salonpas; Heinz; PreserVision; Seresto; Xeljanz; News 2.,1124470,05:54:00 pm — 05:57:30 pm,17:54:00,17:57:30,210,,[]
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,America Strong (Donnie Lumpkin),1124471,05:57:30 pm — 05:58:40 pm,17:57:30,17:58:40,70,"(Studio: David Muir)  Report introduced.  

(Atlanta: Steve Osunsami)  The story Athens, Georgia, electric line worker Donnie Lumpkin, who lost part of leg in an accident leading to a bionic foot, presented; scenes shown of Donnie on the job after help from co-workers donating vacation leave.  [WOMAN&nbsp- comments on helping.]  [LUMPKIN&nbsp- says life is a challenge.] ","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-05-10,ABC,2018-05-10,29 minutes long,Good Night,1124472,05:58:40 pm — 05:58:40 pm,17:58:40,17:58:40,0,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Introduction/Preview	John Berman (New York),1124445,07:00:10 pm — 07:00:30 pm,19:00:10,19:00:30,20,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,"NcCain / White House Staffer, Fox Comments / A Discussion",1124446,07:00:30 pm — 07:15:20 pm,19:00:30,19:15:20,890,"(Studio: John Berman; White House: Jeff Zeleny)  What White House aide Kelly Sadler said about Senator John McCain after he opposed CIA director nominee Gina Haspel: that ""he is dying anyway"" discussed; tweet from wife Cindy McCain & a White House statement quoted.  

(Studio: John Berman)  A criticism on Fox from former Fox military analyst Thomas McInerney that McCain opposed Haspel because torture worked on him introduced.  [McINERNEY&nbsp- says he is ""songbird John.""]  

(Studio: John Berman; New York:, Brian Stelter)  The background of McInerney in promoting conspiracy theories with baseless lies & what Fox has said discussed.  [Fox anchor Charles HAYES- calls the comments about McCain reprehensible.]    

(Studio: John Berman)  A look at President Trump's criticisms of McCain reviewed.  [Four times, TRUMP&nbsp- speaks out against McCain.]  Live discussion held with CNN's Paul Begala & Jim Schultz about the criticism of McCain, who is battling brain cancer.  [BEGALA&nbsp- offers views on what the White House aide said about a true American hero.]  [SCHULTZ&nbsp- offers views on the need to respect McCain, but you can consider his views on political issue.]  [BEGALA, SCHULTZ&nbsp- offer differing opinions on Trump & the level of political discourse.]  The apology from Sadler to the McCain family noted.]  

(Studio: John Berman)  Senator Lindsey Graham's message to Sadler noted. ","['John Berman; White House', 'that ""he is dying anyway"" discussed; tweet from wife Cindy McCain & a White House statement quoted.  \n\n(Studio', 'John Berman; New York', 'John Berman', 'John Berman']"
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Upcoming Items & COMMERCIALS: Claritin; Vanda; Mitsubishi; BrightStarCare; Jos. A. Bank; Gravely; IBM; Coppertone; Geico.,1124447,07:15:20 pm — 07:19:00 pm,19:15:20,19:19:00,220,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Trump / Russian Connection / Mueller Investigation / Columbus Nova,1124448,07:19:00 pm — 07:25:00 pm,19:19:00,19:25:00,360,"(Studio: John Berman)  A Keeping Them Honest look at the administration's view of the length of the Russia investigation by special counsel former FBI director Robert Mueller & how President Trump feels about the investigation introduced.  [Vice President Mike PENCE&nbsp- says it is time to wrap it up.]  [Six times, TRUMP&nbsp- calls it a witchhunt.]  Statistics from the Mueller investigation cited.  [Oct. 30, 2016, PENCE&nbsp- says ""no one is above the law.""]  

(Studio: John Berman; Atlanta: Drew Griffin)  The Columbus Nova company that paid Michael Cohen & has connections to Russian oligarch Viktor Vekselberg & about how in August 2016 Frederick Intrater started registering 8 alt-right Websites after a speech by Hillary Clinton discussed; Intrater statement quoted.  [August 2016, CLINTON&nbsp- speaks about the alt-right.] ","['John Berman', 'John Berman; Atlanta']"
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Trump / Russian Connection / Testimony & Giuliani / A Discussion,1124449,07:25:00 pm — 07:32:40 pm,19:25:00,19:32:40,460,"(Studio: John Berman)  What President Trump's lawyer former New York City Mayor Rudolph Giuliani said about Trump testifying before special counsel former FBI director Robert Mueller introduced.  [On ABC, last Sunday, GIULIANI&nbsp- says he is president, so we dont have to comply with a subpoena.]  [In 1998, GIULIANI&nbsp- says the president {President Bill Clinton} has to testify.]  

(Studio: John Berman)  Live discussion held with CNN's ""New York Times"" reporter Maggie Haberman & Dana Bash.  [BASH&nbsp- offers views on Giuliani leaving his law firm, which dissed him about his statement about lawyers making payments for a client. how Giuliani was long in support of Trump during the presidential election campaign.]  [HABERMAN&nbsp- offers views on what Giuliani said about what his law firm said & their relationship over the last 18 months, but he is having fun on TV, the Trump concern with the investigation into Michael Cohen, how an interview with Mueller is unlikely with Giuliani doing a p.r. campaign.] ","['John Berman', 'John Berman']"
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,"Upcoming Items & COMMERCIALS: Red Lobster; Ace Hardware; tripadvisor; Audible; CNN Anthony Bourdain; Theraworx; DealDash; CNN ""United Shades of America""",1124450,07:32:40 pm — 07:35:10 pm,19:32:40,19:35:10,150,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Trump / Nielsen Story / Shaer Interview,1124451,07:35:10 pm — 07:39:00 pm,19:35:10,19:39:00,230,"(Studio: John Berman)  Live discussion held with ""New York Times"" reporter Michael Shear about Homeland Security Secretary Kirstjen Nielsen writing a resignation letter {not submitted} after being berated at a cabinet meeting by President Trump over the issue of border security.  [SHEAR&nbsp- offers views on what Trump said about the border immigration issue with his anger directed at Nielsen, why Trump has been suspicious of those loyal to past presidents with Nielsen serving under President Bush, the building frustration for Trump about immigration laws.] ",['John Berman']
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Upcoming Items & COMMERCIALS: Volvo; BrightStar Care; Taltz; CNN; Committee to Defend America; CNN Anthony Bourdain.,1124452,07:39:00 pm — 07:44:00 pm,19:39:00,19:44:00,300,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Trump / Russian Connection / Mueller / Polls / A Discussion,1124453,07:44:00 pm — 07:49:20 pm,19:44:00,19:49:20,320,"(Studio: John Berman)  The latest CNN poll findings on President Trump & special counsel former FBI director Robert Mueller & the Russian investigation outlined on screen.  Live discussion held with CNN's Rick Santorum & Jeffrey Toobin about the investigation & the poll numbers.  [TOOBIN&nbsp- offers views on what Vice President Mike Pence said about wrapping this investigation up, how the Republican support for Trump as indicated by the polls, how Fox is still investigating Hillary Clinton.]  [SANTORUM&nbsp- offers views on the intensity of the coverage in this investigation as compared to other investigations.]  Other material: [For CNN, Senator Lindsey GRAHAM&nbsp- says it is not Pence's decision to make.] ",['John Berman']
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,"Upcoming Items & COMMERCIALS: Experian; Stein Mart; Mitsubishi; ""Genius: Picasso""; tripadvisor; IBM; CNN ""United Shades of America""; PC Matic; ""CNN Tonight""",1124454,07:49:20 pm — 07:53:20 pm,19:49:20,19:53:20,240,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Trump / Cohen's Business / AT&T / Abramoff Discussion,1124455,07:53:20 pm — 07:58:30 pm,19:53:20,19:58:30,310,"(Studio: John Berman)  A new report that AT&T paid President Trump's lawyer Michael Cohen 600,000 dollars rather than 200,000 dollars noted.  Live discussion held with former lobbyist convicted of felonies Jack Abramoff about paying for political access.  [ABRAMOFF&nbsp- offers views on the complex situation with Cohen: was he a lobbyist or an advisor & is special interest access for sale: is this right, the issue of how Cohen's bank records got out; the issue of access for Columbus Nova, which has ties to Russia, how Cohen likely kept this from Trump.] ",['John Berman']
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Upcoming Items & COMMERCIALS: TGI Fridays; T-Mobile; ancestry.com; Tresiba; MiraLAX; Roundup.,1124456,07:58:30 pm — 08:01:40 pm,19:58:30,20:01:40,190,,[]
CNN Evening News for 2018-05-10,CNN,2018-05-10,about 1 hour long,Good Night,1124457,08:01:40 pm — 08:01:40 pm,20:01:40,20:01:40,0,,[]
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Preview/Introduction	David Muir (New York),1124473,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,California / Police Takedown,1124474,05:31:20 pm — 05:33:40 pm,17:31:20,17:33:40,140,"(Studio: David Muir)  Report introduced.  

(Washington: Pierre Thomas)  The controversy over the violent police takedown of a black man, Anthony Wall, in a California Waffle House restaurant after Wall was disorderly featured; cell phone video from California & of a past arrest in Alabama  shown.  [WALL&nbsp- says he was being chocked.]  The call from Benrice King for a boycott of Waffle House discussed. ","['David Muir', 'Pierre Thomas']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,NcCain / White House Aide,1124475,05:33:40 pm — 05:36:50 pm,17:33:40,17:36:50,190,"(Studio: David Muir)  Report introduced.  

(Capitol Hill: Mary Bruce)  The firestorm over what White House aide Kelly Sadler said yesterday about Senator John McCain after he opposed CIA director nominee Gina Haspel: that ""he is dying anyway"" reviewed.  [White House press secretary Sarah Huckabee SANDERS&nbsp- refuses to comment.]  [On ""The View,"" daughter Meghan McCAIN&nbsp- talks about her father's legacy; questions Sadler still having a job.]  A tweet from wife Cindy McCain to Sadler, a statement from former Vice President Joe Biden & what McCain said about Haspel quoted.  A criticism on Fox from former Fox military analyst Thomas McInerney that McCain opposed Haspel because torture worked on him introduced.  [McINERNEY&nbsp- says he is ""songbird John.""]  [In 2015, Donald TRUMP&nbsp- says he was a war hero because he was captured.]  The private apology from Sadler to the McCains discussed. ","['David Muir', 'Mary Bruce']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Severe Weather ,1124476,05:36:50 pm — 05:37:50 pm,17:36:50,17:37:50,60,(Studio: David Muir; New York: Rob Marciano)  The severe storm threat & weather forecast discussed; weather & temperature maps shown. ,['David Muir; New York']
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Oklahoma / Police Standoff,1124477,05:37:50 pm — 05:39:00 pm,17:37:50,17:39:00,70,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Clayton Sandell)  The fire at a building in Oklahoma when police came to serve a warrant on a drug suspect that wounded troopers featured; scenes shown of the burned-out site.  [Oklahoma Highway Patrol Capt. Paul TIMMONS- says the building may have been booby trapped.]  [Resident Joy BLAZER- laments the loss of the buildings.] ","['David Muir', 'Clayton Sandell']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,California / School Shooting,1124478,05:39:00 pm — 05:40:10 pm,17:39:00,17:40:10,70,"(Studio: David Muir)  Report introduced.  

(Los Angeles: Matt Gutman)  A school shooting in California where a rifle was fired during an argument featured; scenes shown from outside Highland High School in Palmdale.  [Los Angeles County sheriff's department Capt. Darren HARRIS- describes what happened in the shooting.]  [Parent Laura O'MALLEY- reacts.] ","['David Muir', 'Matt Gutman']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Airplane / Engine Explosion,1124479,05:40:10 pm — 05:42:10 pm,17:40:10,17:42:10,120,"(Studio: David Muir)  Report introduced.  

(Studio: Martha Raddatz)  Another story from inside the Southwest plane whose engine exploded killing passenger Jennifer Riordan presented; scenes shown from inside the plane.  [Passengers Marty MARTINEZ, Holly MACKEY, Tim McGINTY&nbsp- describe what happened in trying to pull her in.]  

(Studio: David Muir)  Further coverage of the plane story on ""20/20"" noted. ","['David Muir', 'Martha Raddatz', 'David Muir']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Trump / Cohen's Business / AT&T,1124480,05:42:10 pm — 05:45:00 pm,17:42:10,17:45:00,170,"(Studio: David Muir)  Report introduced.  

(Studio: Tom Llamas)  The admission by AT&T CEO Randall Stephenson that hiring President Trump's lawyer Michael Cohen was a mistake after paying him 600,000 dollars for being a consultant about the merger examined; details given about 500,000 paid to Cohen by Columbus Nova, which had ties to a Russian oligarch & 1.2 million dollars by Novartis; tweet from Stormy Daniels' lawyer Michael Avenatti about Cohen's dealings quoted. [AVENATTI&nbsp- comments on the ""information"" out there.]  How special counsel former FBI director Robert Mueller has been on this money trail for six months & the legal questions about Cohen's business activities discussed. ","['David Muir', 'Tom Llamas']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Upcoming Items & COMMERCIALS: Dr. Scholl's; Prudential; PreserVision.,1124481,05:45:00 pm — 05:47:30 pm,17:45:00,17:47:30,150,,[]
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Georgia / Grandmother's Arrest,1124482,05:47:30 pm — 05:47:40 pm,17:47:30,17:47:40,10,"(Studio: David Muir)  Report introduced.  

(Atlanta: Steve Osunsami)  The backlash over the rough arrest in Georgia of a grandmother, Rose Campbell, after a traffic stop, featured; scenes shown from Alpharetta of the incident with audio played; details given about the officer's resignation.  [CAMPBELL&nbsp- comments.]   ","['David Muir', 'Steve Osunsami']"
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Upcoming Items & COMMERCIALS: Swiffer; Prevagen; Humira; Seresto; Linzess.,1124483,05:47:40 pm — 05:52:00 pm,17:47:40,17:52:00,260,,[]
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Index of Other News,1124484,05:52:00 pm — 05:52:40 pm,17:52:00,17:52:40,40,(Studio: David Muir)  A brief look at news stories with video often shown: the death of twin infants left in a hot car in Virginia; President Trump's plan to lower drug prices; the presence of several cheetahs after people left their car in a safari park. ,['David Muir']
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Upcoming Items & COMMERCIALS: WeatherTech; Anoro; Shark; Aleve; Repatha; News 2.,1124485,05:52:40 pm — 05:56:30 pm,17:52:40,17:56:30,230,,[]
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Person of the Week (The Peters Family),1124486,05:56:30 pm — 05:58:50 pm,17:56:30,17:58:50,140,"(Studio: David Muir)  The Mothers' Day story of adopting parents Charise & Thomas Peters profiled; scenes shown of kids Miles, Jasmine & Jade, whom they fostered.  [The PETERS&nbsp- talk abut the sibling kids--that every kid needs a loving adult.] ",['David Muir']
ABC Evening News for 2018-05-11,ABC,2018-05-11,29 minutes long,Good Night,1124487,05:58:50 pm — 05:58:50 pm,17:58:50,17:58:50,0,,[]
CNN Evening News for 2018-05-11,CNN,2018-05-11,about 1 hour long,NcCain / White House Aide / A Discussion,1124488,07:00:10 pm — 07:16:40 pm,19:00:10,19:16:40,990,"(Studio: John Berman)  A Keeping Them Honest look at the aftermath of what White House aide Kelly Sadler said yesterday about Senator John McCain after he opposed CIA director nominee Gina Haspel: that ""he is dying anyway"" introduced; A tweet from wife Cindy McCain to Sadler quoted.  [On ""The View,"" daughter Meghan McCAIN&nbsp- talks about Sadler still having a job.]  [White House press secretary Sarah Huckabee Sanders&nbsp- refuses to answer reporters' questions about Sadler.]  What Trump has said about respect introduced.  [Eight times, TRUMP&nbsp- criticizes different people.]  

(Studio: John Berman; White House: Jeff Zeleny)  The likelihood there will be no repercussions as noted by Sanders' responses to an ""internal matter"": no apology, the private apology from Sadler to the McCains discussed  

(Studio: John Berman)  Live discussion held with CNN's Paris Dennard, Tara Setmayer & Gloria Borger about the Sadler on McCain incident.  [BORGER, DENNARD, SETMAYER&nbsp- offer views on the striking position taken by the White House as represented by Sanders, staffer Sadler's apology, whether Sadler represents the White House, that McCain is an unquestioned hero, how the White House  could have said something.]  Other material: a statement from former Vice President Joe Biden about the incident quoted. ","['John Berman', 'that ""he is dying anyway"" introduced; A tweet from wife Cindy McCain to Sadler quoted.  [On ""The View,"" daughter Meghan McCAIN&nbsp- talks about Sadler still having a job.]  [White House press secretary Sarah Huckabee Sanders&nbsp- refuses to answer reporters\' questions about Sadler.]  What Trump has said about respect introduced.  [Eight times, TRUMP&nbsp- criticizes different people.]  \n\n(Studio', 'no apology, the private apology from Sadler to the McCains discussed  \n\n(Studio']"
CNN Evening News for 2018-05-11,CNN,2018-05-11,about 1 hour long,Upcoming Items & COMMERCIALS: T-Mobile; Claritin; Vanda; Stein Mart; Carvana; E-Trade; Geico; Mazda; LifeLock; Dawn.,1124489,07:16:40 pm — 07:20:40 pm,19:16:40,19:20:40,240,,[]
CNN Evening News for 2018-05-11,CNN,2018-05-11,about 1 hour long,Kelly / Immigration / A Discussion,1124490,07:20:40 pm — 07:29:10 pm,19:20:40,19:29:10,510,"(Studio: John Berman)  A Keeping Them Honest look at what White House chief of staff Gen. John Kelly said about immigrants not assimilating introduced.  [On NPR, KELLY&nbsp- says they are rural people who would not assimilate; states the laws are the laws..]  [Feb. 6, KELLY&nbsp- speaks about DACA registrants: some were too lazy to sign up.]    

(Studio: John Berman)  Live discussion held with CNN's Ana Navarro & former Trump campaign aide Steve Cortes about Kelly's remarks.  [NAVARRO&nbsp- offers views on Miami immigrants like herself, the demonizing of immigrants.]  [CORTES&nbsp- offers views on Kelly talking about illegal immigration when it is difficult to become an American, how the Kelly family is not racist, how we should decide who most benefits our country.] ","['John Berman', 'some were too lazy to sign up.]    \n\n(Studio']"
CNN Evening News for 2018-05-11,CNN,2018-05-11,about 1 hour long,"Upcoming Items & COMMERCIALS: ""1968""; IBM; Golden Corral; BrightStar Care; Kymco; SmileDirectClub; CNN ""United Shades of America""; Nectar; DealDash; CNN Anthony Bourdain.",1124491,07:29:10 pm — 07:33:20 pm,19:29:10,19:33:20,250,,[]
