headline,network,date,overall_duration,title,program_id,timestamps,start_time,end_time,duration,description,reporters
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Puerto Rico / Hurricane Maria ,1128479,05:41:00 pm — 05:41:30 pm,17:41:00,17:41:30,30,(Studio: Tom Llamas)  The revised estimate from the government  of Puerto Rico of the death toll from Hurricane Maria reported; statistics cited. ,['Tom Llamas']
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,"Union City, California / Police Chief's Son",1128480,05:41:30 pm — 05:43:00 pm,17:41:30,17:43:00,90,"(Studio: Tom Llamas)  Report introduced.  

(No location given: Marcus Moore)  The arrest in Union City, California, of the son of the police chief Darryl McAllister  for attacking an old Sikh man Sahib Singh Natt featured; video of the beating shown; McAllister quoted on Facebook about his son, Tyrone, going astray; details given about the charges against two teens. ","['Tom Llamas', 'Marcus Moore']"
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Iowa / Missing College Student,1128481,05:43:00 pm — 05:44:10 pm,17:43:00,17:44:10,70,"(Studio: Tom Llamas)  Report introduced.  

(Chicago: Alex Perez)  An eyewitness report from neighbor Devin Riley that he saw University of Iowa college student Mollie Tibbetts on a run before she vanished featured; details given about Duane Cheney.  [RILEY&nbsp- says he saw here jog.] ","['Tom Llamas', 'Alex Perez']"
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Melania's Parents,1128482,05:44:10 pm — 05:44:30 pm,17:44:10,17:44:30,20,(Studio: Tom Llamas)  The swearing-in as citizens of First Lady Melania Trump parents Viktor & Amalija Knavs reported. ,['Tom Llamas']
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Upcoming Items & COMMERCIALS: Xarelto; ADT; Alka-Seltzer; 1-800-quit-now.,1128483,05:44:30 pm — 05:47:10 pm,17:44:30,17:47:10,160,,[]
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Washington / Dangerous Push,1128484,05:47:10 pm — 05:48:30 pm,17:47:10,17:48:30,80,"(Studio: Tom Llamas)  Report introduced.  

(Richmond, Virginia: Eva Pilgrim)  The incident in Washington state in which a young girl,Jordan Holgerson, was pushed off a bridge & injured in a fall to the water below reviewed; scenes shown of the teen on the bridge.  [HOLGERSON - describes what happened as she fell.]  [Trauma physician Dr. MaryClare SARFF†- says she could have died.]","['Tom Llamas', 'Eva Pilgrim']"
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Upcoming Items & COMMERCIALS: trivago; Xeljanz; Depend; Glucerna; Alzheimer's Assn.; Allstate; Nexium.,1128485,05:48:30 pm — 05:51:50 pm,17:48:30,17:51:50,200,,[]
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Index of Other News,1128486,05:51:50 pm — 05:52:50 pm,17:51:50,17:52:50,60,(Studio: Tom Llamas)  A brief look at news stories with video often shown: a police shootout in Philadelphia; a look inside a charter bus crash in New Mexico; video of TSA officer Dale Wade dealing with a smoking bag in ia Georgia airport. ,['Tom Llamas']
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,"Upcoming Items & COMMERCIALS: Polident; Humira; Raid; Prevagen; Ford; DulcoLAX; 1-800-quit-now; News 2; ""World News Tonight"".",1128487,05:52:50 pm — 05:57:00 pm,17:52:50,17:57:00,250,,[]
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,America Strong (Cindy & Zac Edwards),1128488,05:57:00 pm — 05:58:20 pm,17:57:00,17:58:20,80,"(Studio: Tom Llamas)  The story of newlyweds Cindy & Zac Edwards, who after getting married on an Alabama beach, helped a floundering swimmer while still in their Wedding clothes, featured; scenes shown from the beach.  [The EDWARDSES&nbsp- tell their story,]  [Jamel ROBINSON, his MOTHER&nbsp- offer thanks for the rescue.] ",['Tom Llamas']
ABC Evening News for 2018-08-09,ABC,2018-08-09,28 minutes long,Good Night,1128489,05:58:20 pm — 05:58:20 pm,17:58:20,17:58:20,0,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1128490,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Russian Connection / Trump & Nunes / Swalwell Interview / A Discussion,1128491,07:00:20 pm — 07:17:30 pm,19:00:20,19:17:30,1030,"(Studio: Anderson Cooper)  A Keeping Them Honest look at what Representative Devin Nunes said about President Trump & the special counsel former FBI director Robert Mueller investigation introduced; details given about Nunes's statements in the past about his secret ""stunt"" visit to the White House & his investigation of the Russia investigation, his war with deputy attorney general Rod Rosenstein; scenes shown of Nunes avoiding CNN reporter Manu Raju three times.  [July 30, voice on NUNES&nbsp- explains we have to keep the majority & protect the president.]  [May 21, TRUMP&nbsp- thanks Nunes.]  [Feb. 2, Representative Nancy PELOSI&nbsp- criticizes Nunes's memo.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Representative Eric Swalwell.  [SWALWELL&nbsp- offers views on what Nunes said on the tape & his efforts to act as a fixer for President Trump how this is about power & corruption & our country suffers: the Russians are attacking us.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Republican Rick Wilson & former Virginia attorney general Ken Cuccinelli about Nunes's comments.  [WILSON&nbsp- offers views on Nunes obstructing the Russia investigation introduced; explains the collusion over the Trump Tower meeting.]  [CUCCINELLI&nbsp- offers views on Nunes doing the Republican side of the campaign: impeachment vs. protecting the president from impeachment on the Russian connection, that Nunes has concluded their is no collusion.] ","['Anderson Cooper', 'Anderson Cooper', 'the Russians are attacking us.]  \n\n(Studio']"
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Upcoming Items & COMMERCIALS: coolsculpting; Wayfair; ancestry.com; Hainan Airlines.,1128492,07:17:30 pm — 07:20:00 pm,19:17:30,19:20:00,150,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Manafort Trial / Day Eight,1128493,07:20:00 pm — 07:22:30 pm,19:20:00,19:22:30,150,"(Studio: Anderson Cooper; Alexandria, Virginia: Jim Sciutto)  The eighth day of the trial of Paul Manafort on financial crimes with the investigation of the Russian meddling still being open for special counsel former FBI director Robert Mueller & whether there was cooperation with Russia from President Trump's campaign, what the judge said to the prosecutor about a tax witness discussed. ","['Anderson Cooper; Alexandria, Virginia']"
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Melania's Parents/ Immigration / Chain Migration,1128494,07:22:30 pm — 07:26:00 pm,19:22:30,19:26:00,210,"(Studio: Anderson Cooper)  The swearing-in of Viktor & Amalija Knavs reported.  [12 times, President TRUMP&nbsp- attacks chain migration.]  

(Studio: Anderson Cooper; Washington: M.J. Lee)  The process Melania's parents went through to become American citizens today vis the family migration policy discussed; a statement from the Knavs's attorney quoted. ","['Anderson Cooper', 'Anderson Cooper; Washington']"
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,"Upcoming Items & COMMERCIALS: United Explorer Card; Verizon; American Petroleum Inst.; Uber; Wells Fargo; ""Black Klansman""; CNN ""The History of Comedy""; NFL Network; SoFi.",1128495,07:26:00 pm — 07:29:10 pm,19:26:00,19:29:10,190,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Trump & Mueller / A Discussion,1128496,07:29:10 pm — 07:35:20 pm,19:29:10,19:35:20,370,"(Studio: Anderson Cooper)  Live discussion held with CNN's attorneys Alan Dershowitz & Carrie Cordero about President Trump & the investigation by special counsel former FBI director Robert Mueller.  [DERSHOWITZ&nbsp- offers views on how former New York City Mayor Rudolph Giuliani makes Mueller an offer he cannot accept, the theoretical issue of a perjury trap.]  [CORDERO&nbsp- offerS views on the issue being whether Trump really wants to be interviewed.] ",['Anderson Cooper']
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Puerto Rico / Hurricane Maria ,1128497,07:35:20 pm — 07:36:10 pm,19:35:20,19:36:10,50,(Studio: Anderson Cooper)  A revised estimate from the Puerto Rican government on the number of deaths from Hurricane Maria reported; statistics cited. ,['Anderson Cooper']
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,"Charlottesville, Virginia / Rally Anniversary",1128498,07:36:10 pm — 07:36:40 pm,19:36:10,19:36:40,30,"(Studio: Anderson Cooper)  The first anniversary of the white nationalist rally in Charlottesville, Virginia, noted; details given about a permit for Unite The Right to stage a rally by the White House. ",['Anderson Cooper']
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,"Upcoming Items & COMMERCIALS: Whole Foods Market; Ozempic; Geico; Transitions; PGA Golf; Great America PAC; CNN ""The History of Comedy""",1128499,07:36:40 pm — 07:40:40 pm,19:36:40,19:40:40,240,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Lee Interview,1128500,07:40:40 pm — 07:50:00 pm,19:40:40,19:50:00,560,"(Studio: Anderson Cooper)  Live interview held with filmmaker Spike Lee about his new film ""Black Klansman"" & the 2017 rally in Charlottesville, Virginia.  [In studio, LEE&nbsp- offers views on his ""God Protect Robert Mueller"" T-shirt, his period film ""Black Klansman"" about an African American policeman from Colorado in the 1970s, but it is contemporary, the terrorism a year ago in Charlottesville, how it filters down from the top: President Trump.] ",['Anderson Cooper']
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; ancestry.com; AT&T; ""Get Shorty""; Judicial Crisis Network; Fidelity Investments; CNN ""The 2000s""; PCMatic; CNN ""The Van Jones Show""",1128501,07:50:00 pm — 07:55:40 pm,19:50:00,19:55:40,340,,[]
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,California / Wildfires / Thompson Interview,1128502,07:55:40 pm — 08:00:10 pm,19:55:40,20:00:10,270,"(Studio: Anderson Cooper)  The massive fire fight in California against destructive wildfires introduced; scenes shown of the fires.  [In live interview, Representative Mike THOMPSON&nbsp- offers views on why President Trump should call the wildfires a major disaster because people are devastated, calls for the people needing help since we have a fire that cannot be contained; thanks the first responders.] ",['Anderson Cooper']
CNN Evening News for 2018-08-09,CNN,2018-08-09,about 1 hour long,Good Night,1128503,08:00:10 pm — 08:00:10 pm,20:00:10,20:00:10,0,,[]
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Preview/Introduction	Tom Llamas (New York),1128504,05:30:00 pm — 05:31:10 pm,17:30:00,17:31:10,70,,[]
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Trump / Omarosa's Book,1128505,05:31:10 pm — 05:34:10 pm,17:31:10,17:34:10,180,"(Studio: Tom Llamas)  Report introduced.  

(Berkeley Heights, New Jersey: David Wright)  The White House response to the book ""Unhignged"" by former Trump advisor Omarosa Manigault featured; book claims {according to the ""Washington Post""} & a White House statement about the book's lies quoted.  [On ""Good Morning America,"" MANIGAULT&nbsp- expresses her unhappiness at the White House.]  [On NPR today, MANIGAULT&nbsp- says he used the N-word.]  The pushback to the book's many explosive claims discussed. ","['Tom Llamas', 'David Wright']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,California / Wildfires,1128506,05:34:10 pm — 05:36:30 pm,17:34:10,17:36:30,140,"(Studio: Tom Llamas)  Report introduced.  

(Lake Elsinore, California: Will Carr)  The wildfires in California featured; scenes shown from Lake Elsinore of the Holy fire, suspected arson Forrest Clark, firefighters on the front lines, residents with garden hoses, the ""red"" homes.  [Holy Jim volunteer fire dept. Chief Mike MILIGAN- comments on Clark.] ","['Tom Llamas', 'Will Carr']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,"New York, New York / Deadly Punch",1128507,05:36:30 pm — 05:38:00 pm,17:36:30,17:38:00,90,"(Studio: Tom Llamas)  Report introduced.  

(New York: Adrienne Bankert)  The incident leading to homicide charges in Queens, New York City, in which a tourist was punched by a driver & died featured; scenes shown  of Jamiill Jones, an assistant basketball coach at Wake Forest, leaving the scene, after his altercation with Sandor Szabo, who was searching for a ride.  [WITNESS, Szabo's MOTHER&nbsp- comment.] ","['Tom Llamas', 'Adrienne Bankert']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Pennsylvania / Shooting of Police,1128508,05:38:00 pm — 05:39:40 pm,17:38:00,17:39:40,100,"(Studio: Tom Llamas)  Report introduced.  

(New York: Erielle Reshef)  A police shootout last year at a traffic stop in Pennsylvania reviewed; dash camera video of DUi suspect Daniel Clary, struggling with & wounding Cpl. Seth Kelly. [KELLY&nbsp- says he was shot four times.]  Why the v ideo was released noted. ","['Tom Llamas', 'Erielle Reshef']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Pro Football / Anthem Protest / Trump,1128509,05:39:40 pm — 05:41:30 pm,17:39:40,17:41:30,110,"(Studio: Tom Llamas)  Report introduced.  

(White House: Jonathan Karl)  The latest response from President Trump to the anthem protests at preSEason pro football games featured; Trump tweet quoted; details given about the issue of protests against racial injustice.  [June 8, TRUMP&nbsp- speaks about the protests.]  [Player Malcolm JENKINS&nbsp- wants to keep the conversation going.]  [Sept. 2017, TRUMP&nbsp- speaks against the protesting players.]  Trump suggestion players be suspended without pay & the NFL response discussed. ","['Tom Llamas', 'Jonathan Karl']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Law: Herbicide Verdict,1128510,05:41:30 pm — 05:42:00 pm,17:41:30,17:42:00,30,"(Studio: Tom Llamas)  The jury verdict against Monsanto's Roundup herbicicide in the case brought by school groundskeeper Dewayne Johnson, who has cancer, reported. ",['Tom Llamas']
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,"Charlottesville, Virginia / Unite the Right Rally",1128511,05:42:00 pm — 05:43:30 pm,17:42:00,17:43:30,90,"(Studio: Tom Llamas)  Report introduced.  

(Charlottesville, Virginia: Eva Pilgrim)   The concern in Charlottesville, Virginia & Washington, DC, about unrest on the anniversary of the Unite the Right Rally in Charlottesville examined; scenes shown of the battle zone last year at the University of Virginia; details given of white nationalists rallies planned for the weekend.  [Slain counter-protester Heather Heyer's mother Susan BRO- speaks out.]   ","['Tom Llamas', 'Eva Pilgrim']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Upcoming Items & COMMERCIALS: Jardiance; Bounty; Aleve.,1128512,05:43:30 pm — 05:46:00 pm,17:43:30,17:46:00,150,,[]
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,"Chicago, Illinois / Airport Close Call",1128513,05:46:00 pm — 05:47:10 pm,17:46:00,17:47:10,70,"(Studio: Tom Llamas)  Report introduced.  

(Denver: Clayton Sandell)  The close call in June at the O'Hare airport in  Chicago when a China Air cargo plane missed the runway reviewed; scenes shown from a distance of the plane landing.  [Lewis University aviation professor Randy DeMIK- comments.] ","['Tom Llamas', 'Clayton Sandell']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Upcoming Items & COMMERCIALS: Vraylar; Oscar Mayer; Always; Chantix.,1128514,05:47:10 pm — 05:50:30 pm,17:47:10,17:50:30,200,,[]
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Index of Other News,1128515,05:50:30 pm — 05:51:50 pm,17:50:30,17:51:50,80,"(Studio: Tom Llamas)  A brief look at news stories with video often shown: a road rage brawl in New York City between a car driver & others; a standoff in Bellaire, Texas, with a gunman holding SWAT at bay; the security scare at a Rascal Flatts concert in Noblesville, Indiana.; a report actor Idris Alba may be the next James Bond. ",['Tom Llamas']
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Upcoming Items & COMMERCIALS: ancestry.com; Farxiga; Dr. Scholl's; Prevagen; Salonpas; Neulasta; News 2.,1128516,05:51:50 pm — 05:55:30 pm,17:51:50,17:55:30,220,,[]
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,"Hidden America (Camden, New Jersey)  ",1128517,05:55:30 pm — 05:58:20 pm,17:55:30,17:58:20,170,"(Studio: Tom Llamas)  An ABC special series introduced.  

(Camden: Diane Sawyer)  The stories from Camden, New Jersey, of Karim Council, a new high school grad, & Alicia Santiago presented; scenes shown from the neighborhood, including Karim's graduation.  [A decade ago, COUNCIL&nbsp- expresses his dreams.]  [""ALICIA""&nbsp- talks about her setbacks in life sings the song she sang a decade ago.]  

(Studio: Tom Llamas)  Tonight's ""Nightline"" report noted. ","['Tom Llamas', 'Diane Sawyer', 'Tom Llamas']"
ABC Evening News for 2018-08-10,ABC,2018-08-10,28 minutes long,Good Night,1128518,05:58:20 pm — 05:58:20 pm,17:58:20,17:58:20,0,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,Introduction/Preview	Anderson Cooper (New York),1128519,07:00:10 pm — 07:00:20 pm,19:00:10,19:00:20,10,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Charlottesville, Virginia / Unite the Right Rally / Football-Anthem Protests / A Discussion",1128520,07:00:20 pm — 07:15:50 pm,19:00:20,19:15:50,930,"(Studio: Anderson Cooper)  A Keeping Them Honest look at whether the country is healing or dividing deeper on the first anniversary of the white nationalists march in Charlottesville, Virginia, that led to the death of Heather Heyer recalled; scenes shown of the chanting marchers.  The tweet from President Trump against pro football players & their national anthem protests quoted.  Recent references from Trump of black people being stupid recited.  

(Studio: Anderson Cooper; Berkeley Heights, New Jersey: Boris Sanchez)  How the football players have been clear about their views on social injustice & police brutality, the lack of response from the White House about Charlottesville discussed.  [In June, TRUMP&nbsp- speaks about the protests & players offering names of those treated unjustly.]  

(Studio: Anderson Cooper)  Live discussion held with CNN's Van Jones & former NFL player Rev. Michael Faulkner about Trump & the protesting players.  [JONES&nbsp- offers views on how the young football players are getting involved in the community, that leadership matters, how the young players are just out of the 'hood & acting.]  [FAULKNER&nbsp- offers views on player protests & whether Trump's position works for his base, that the president has to denounce the Charlottesville protesters, that we can make a difference in the community; suggests the NFL players do it another way.] ","['Anderson Cooper', 'Anderson Cooper; Berkeley Heights, New Jersey', 'Anderson Cooper']"
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,Upcoming Items & COMMERCIALS: Golden Coral; Infiniti; ancestry.com; Expedia; Ally; Alka-Seltzer; GoBoldly; Verizon; Transitions; assurance.,1128521,07:15:50 pm — 07:20:30 pm,19:15:50,19:20:30,280,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Charlottesville, Virginia / Unite the Right Rally / One Year Later/ Bro Interview",1128522,07:20:30 pm — 07:30:30 pm,19:20:30,19:30:30,600,"(Studio: Anderson Cooper)  Report introduced.  

(New York: Randi Kaye)  What happened in Charlottesville, Virginia, one year ago reviewed; scenes shown of the white nationalists protests that turned violent in response to plans to remove a statue of Gen. Robert E. Lee.  [Witness Brennan GILMORE, photographer Ryan KELLY, survivors Tachind & Micah WASHINGTON&nbsp- describe what happened in the car attack that killed Heather Heyer.]  [Twice, President TRUMP&nbsp- says we condemn the hatred & there are good people on many sides.]  

(Studio: Anderson Cooper)  Live interview held with Heyer's mother Susan Bro.  [BRO&nbsp- offers views on how she is handling this weekend by staying busy & surviving, let's focus on why Heather was there & finding her ""replacement"" with her fund, how we have to fix the problem, how she wants to help kids who will be activists by supporting them, her concern that Heyer's grave not be publicized.]  

(Studio: Anderson Cooper)  The foundation website outlined on screen.   ","['Anderson Cooper', 'Randi Kaye', 'Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Upcoming Items & COMMERCIALS: CNN ""The 2000s""; Flonase; Panera; Fidelity Investments; United Explorer Card; Progressive; CNN ""The Van Jones Show""; Sleep Number; DealDash;  CNN ""The History of Comedy""",1128523,07:30:30 pm — 07:34:40 pm,19:30:30,19:34:40,250,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Russian Connection / Stone, Davis, Miller, Krediko",1128524,07:34:40 pm — 07:38:00 pm,19:34:40,19:38:00,200,"(Studio: Anderson Cooper; Washington: Jessica Schneider)  The background on ""Manhattan Madam"" Kristin Davis, whom special counsel former FBI director Robert Mueller wanes to testify because of her relationship to Trump adviser Roger Stone, with Stone associate Andrew Miller refusing to testify with his lawyers reasoning noted & how Roger Krediko has been called to testify discussed. ",['Anderson Cooper; Washington']
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,Manafort Trial / Day Nine,1128525,07:38:00 pm — 07:41:30 pm,19:38:00,19:41:30,210,"(Studio: Anderson Cooper; Alexandria, Virginia: Jim Sciutto)  The unknown reasons for the delay in today's trial of Paul Manafort on financial charges, the developments in the trial today with testimony about Yankees baseball tickets, a fraudulent bank loan that Manafort received that might have shown his political influence, how long the defense might take discussed. ","['Anderson Cooper; Alexandria, Virginia']"
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Upcoming Items & COMMERCIALS: Hainan Airlines; Wells Fargo; SimpliSafe; T-Mobile; Geico; CNN ""the History of Comedy; Great America PAC; ""The Situation Room""",1128526,07:41:30 pm — 07:45:40 pm,19:41:30,19:45:40,250,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,Trump & Mueller / Mulkasey Interview,1128527,07:45:40 pm — 07:51:30 pm,19:45:40,19:51:30,350,"(Studio: Anderson Cooper)  What Trump attorneys Jay Sekulow & former New York City Mayor Rudolph Giuliani said today on Fox radio about President Trump testifying before the special counsel former FBI director Robert Mueller introduced; voices of Giuliani & Sekulow talk about their client saying there will be no perjury trap.  

(Studio: Anderson Cooper)  Live discussion held with former Attorney General Michael Mulkasey.  [MULKASEY&nbsp- offers views on why Trump should not talk with Mueller because of the prerogatives of the presidency, the issues of obstruction of justice & a perjury trap.] ","['Anderson Cooper', 'Anderson Cooper']"
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,"Upcoming Items & COMMERCIALS: ""Cuomo Prime Time""; Mitsubishi; assurance; Verizon; Incredible India; Whole Foods Market; CNN ""The 2000s""; Viasat; SuperBeta Prostate; Sokolove Law.",1128528,07:51:30 pm — 07:57:10 pm,19:51:30,19:57:10,340,,[]
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,California / Wildfires,1128529,07:57:10 pm — 08:00:30 pm,19:57:10,20:00:30,200,"(Studio: Anderson Cooper)  Report introduced.  

(California  Stephanie Elam)  The court appearance by Forrest Clark, the suspect in the California wildfire arson case, featured; scenes shown of the Holy fire nearing communities & of Clark in court.  [Lake Elsinore resident Stephen GALINA= reacts to his home being saved.]  [Received arson threats from Clark, Holy Jim volunteer fire dept. Chief Mike MILIGAN- comments on losing homes here.] ",['Anderson Cooper']
CNN Evening News for 2018-08-10,CNN,2018-08-10,about 1 hour long,Good Night,1128530,08:00:30 pm — 08:00:30 pm,20:00:30,20:00:30,0,,[]
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,Preview/Introduction	Whit Johnson (New York),1128531,05:30:00 pm — 05:31:20 pm,17:30:00,17:31:20,80,,[]
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,"Seattle, Washington / Stolen Plane Crash",1128532,05:31:20 pm — 05:35:30 pm,17:31:20,17:35:30,250,"(Studio: Whit Johnson)  Report introduced.  

(Seattle: Clayton Sandell)  The theft of a Horizon Air plane in Seattle by baggage handler Richard Russell that was then flown away featured; scenes shown of the flight & crash with tower-pilot audio played.  The FBI being in charge of the investigation discussed.  

(Studio: Whit Johnson; studio: Stephen Ganyard)  The flight by a ground service employee in a suicide plot & how procedures can be reviewed discussed, ","['Whit Johnson', 'Clayton Sandell', 'Whit Johnson; studio']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,"Trump / Omarosa Book / Charlottesville, Virginia, Anniversary",1128533,05:35:30 pm — 05:38:20 pm,17:35:30,17:38:20,170,"(Studio: Whit Johnson)  Report introduced.  

(Berkeley Heights, New Jersey: Tara Palmeri)  The call from President Trump for racial unity on the anniversary of the unrest in Charlottesville, Virginia, & charges of racism from Omarosa Manigault, who was fired from the White House last year, featured; Trump tweet quoted; details given about the White House response to her book excerpted by the ""Washington Post.""  [Last year, TRUMP&nbsp- criticizes bigotry on many sides & there is blame on both sides.]  [MANIGAULT&nbsp- says he wants to start a race war.]  [TRUMP&nbsp- calls Omarosa a low life.]  Omarosa's changing story discussed.  

(Studio: Whit Johnson)  Further coverage of the Trump story on ""This Week"" noted. ","['Whit Johnson', 'Tara Palmeri', 'Whit Johnson']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,"Charlottesville, Virginia / First Anniversary",1128534,05:38:20 pm — 05:40:40 pm,17:38:20,17:40:40,140,"(Studio: Whit Johnson)  Report introduced.  

(Charlottesville, Virginia: Eva Pilgrim)  The security preparations in Charlottesville, Virginia, on the first anniversary of the violence featured; scenes shown of arrests, last year's clashes with Unite the Right.  [Unity the Right organizer Jason KESSLER&nbsp- talks about the situation for white people in the US & Europe; compares his message to that of civil rights acivists.]  [Victim Heather Heyer's mother Susan BRO&nbsp- comments.] ","['Whit Johnson', 'Eva Pilgrim']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,Collins / Insider Trading,1128535,05:40:40 pm — 05:41:00 pm,17:40:40,17:41:00,20,"(Studio: Whit Johnson)  The suspension of the re-election campaign by Representative Chris Collins, who has been charged with insider trading, reported. ",['Whit Johnson']
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,California / Wildfires,1128536,05:41:00 pm — 05:42:30 pm,17:41:00,17:42:30,90,"(Studio: Whit Johnson)  Report introduced.  

(Lake Elsinore, California: Marcus Moore)  The new wildfires in California featured; scenes shown from Lake Elsinore of the fire set by an arsonist & the Carr fire.  [Resident Williams COLLINS&nbsp- comments.]  [two EVACUEES- comment.] ","['Whit Johnson', 'Marcus Moore']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,East / Flooding,1128537,05:42:30 pm — 05:43:30 pm,17:42:30,17:43:30,60,(Studio: Whit Johnson; New York: Rob Marciano)  The flash flooding in the East with more rain forecast discussed; weather maps shown.   ,['Whit Johnson; New York']
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,Law: Herbicide Verdict,1128538,05:43:30 pm — 05:45:10 pm,17:43:30,17:45:10,100,"(Studio: Whit Johnson)  Report introduced.  

(Studio: Adrienne Bankert)  The San Francisco jury verdict against Monsanto's Roundup herbicide in the case brought by school groundskeeper Dewayne Johnson, who has terminal cancer, examined.  [Plaintiff JOHNSON&nbsp- reacts.]  A statement from Monsanto's vice president Scott Partridge defending the herbicide quoted. ","['Whit Johnson', 'Adrienne Bankert']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,Upcoming Items & COMMERCIALS: Ford; trulicity; ZzzQuil.,1128539,05:45:10 pm — 05:47:40 pm,17:45:10,17:47:40,150,,[]
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,"Denton, Texas / School Handcuff Case",1128540,05:47:40 pm — 05:49:30 pm,17:47:40,17:49:30,110,"(Studio: Whit Johnson)  Report introduced.  

(New York: Erielle Reshef)  The outrage over the handcuffing last April of a 10-year-old autistic school boy, Thomas Brown, for bad behavior examined; scenes shown of the boy in school in Denton, Texas; details given from the school district's statement.]  [FATHER, mother Emily BROWN- react.] ","['Whit Johnson', 'Erielle Reshef']"
ABC Evening News for 2018-08-11,ABC,2018-08-11,29 minutes long,"Upcoming Items & COMMERCIALS: Lyrica; ancestry.com; Alka-Seltzer; Allstate; Anoro; ""The Story of the Royals""; ""The Rookie""",1128541,05:49:30 pm — 05:53:00 pm,17:49:30,17:53:00,210,,[]
